# Round 9 — Path B5 PKM/voice/claude-code/files deep-fill
# generated_by: scripts/path_b_bucket_5.py
# source: web/landscape.json, extraction/data-gaps.csv
# sections: "Personal AI / PKM / lifelogging memory", "Voice-first / wearable AI memory",
#           "Claude Code memory mechanisms", "File-backed / editor paradigms"
# total_gap_rows: 1281
# matched_cells (rows emitted): 1281
# skipped: 0 (shallow-prose: 0, no-url: 0, other: 0)
# stats:
#   fillable-depth-floor/p10: 59
#   fillable-depth-floor/p5: 188
#   fillable-no-data-promoted/p10: 1
#   fillable-real-data/p10: 1
#   fillable-real-data/p5: 7
#   real-data-no-citation/p1: 950
#   real-data-no-citation/p3: 63
#   shallow-prose/p1: 12
# fallback_chain: DOC_OVERRIDE -> record.url -> skip
# columns: record_id,record_name,column,new_value,citation_url,status,gap_class,priority
record_id,record_name,column,new_value,citation_url,status,gap_class,priority
notion-ai--notion-com,Notion AI,type,Workspace-scoped context + custom instructions,https://www.notion.com/product/ai,real-data,real-data-no-citation,1
notion-ai--notion-com,Notion AI,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://www.notion.com/product/ai,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,cons,Obsidian-tied; community plugin so quality depends on maintainer; setup more involved than first-party AI.,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,desc,"Obsidian community plugin. Generates embeddings locally with a bundled model (TaylorAI/bge-micro-v2, 384-dim); chat with notes + see semantically related links. No API key required for local; supports 100+ cloud models optionally. Privacy-first.",https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,forgetting,user-controlled forget,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,import-export,Markdown / plain text (the file itself is the export),https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,links,GitHub brianpetro/obsidian-smart-connections smartconnections.app,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,namespace,hierarchical,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,pros,Plugin to the most-extensible PKM tool — memory layered on top of your local markdown vault means full data ownership.,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,schema-evolution,free-form / no schema,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,time-to-running,<10min (hosted SaaS sign-up or app download),https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,tombstoning,hard-delete supported,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,type,Local-first semantic search over notes,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
obsidian-smart-connections--gh-brianpetro-obsidian-smart-connections,Obsidian Smart Connections,versioning,snapshots,https://github.com/brianpetro/obsidian-smart-connections,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,api-surface,REST,https://www.personal.ai/,real-data,shallow-prose,1
personal-ai--personal-ai,Personal.ai,cons,Heavyweight onboarding (model training); pricing tier limits casual adoption; closed system.,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,contradiction,LLM resolves and overwrites,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,desc,"Personal AI product. Builds a personal language model from your captured memories, messages, and content; queryable as ""your AI.""",https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,forgetting,user-controlled forget,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,hq,US,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,links,personal.ai memory page,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,namespace,per-user,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,pros,Personal language model trained on your own corpus — most aggressive personal-memory ownership story.,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,schema-evolution,schema with migration,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,time-to-running,<10min (hosted SaaS sign-up or app download),https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,tombstoning,hard-delete supported,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,type,Personal AI with unique memory,https://www.personal.ai/,real-data,real-data-no-citation,1
personal-ai--personal-ai,Personal.ai,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://www.personal.ai/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,cons,"Smaller user base than Obsidian / Notion; AI features cover the basics, not advanced memory ops.",https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,desc,Networked-thought note app with AI features. Apple-ecosystem-native; backlinks + daily notes + AI synthesis.,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,forgetting,user-controlled forget,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,links,reflect.app,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,namespace,per-tenant,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,pros,Daily-notes + linked-thinking PKM with native AI integration; calm minimalist UX.,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,schema-evolution,schema with migration,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,time-to-running,<10min (hosted SaaS sign-up or app download),https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,tombstoning,hard-delete supported,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,type,Apple-ecosystem second brain,https://reflect.app/,real-data,real-data-no-citation,1
reflect--reflect-app,Reflect,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://reflect.app/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,api-surface,REST,https://www.remnote.com/,real-data,shallow-prose,1
remnote-ai--remnote-com,RemNote AI,cons,Smaller user base than Notion / Obsidian; AI features lag general-purpose PKM tools.,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,desc,Hierarchical outline + bidirectional links + spaced-repetition flashcards. AI auto-generates flashcards/quizzes from notes; AI summaries; fill-gap questions.,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,forgetting,user-controlled forget,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,links,remnote.com,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,namespace,per-tenant,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,pros,"Built on a spaced-repetition substrate — memory has explicit retention scheduling, unlike most note tools that retrieve on demand.",https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,schema-evolution,schema with migration,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,time-to-running,<10min (hosted SaaS sign-up or app download),https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,tombstoning,hard-delete supported,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,type,Outline + bidirectional + spaced repetition,https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://www.remnote.com/,real-data,real-data-no-citation,1
remnote-ai--remnote-com,RemNote AI,versioning,immutable append-log,https://www.remnote.com/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,cons,Niche audience positioning; product still maturing; smaller mind-share.,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,contradiction,LLM resolves and overwrites,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,desc,"Auto-tagged flat notes; semantic clusters (no folders). ""Skai"" personal AI surfaces related notes, semantic search, cross-tool integration (Drive, Slack, Calendar). ADHD-focused.",https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,forgetting,user-controlled forget,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,links,saner.ai,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,namespace,per-tenant,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,pros,ADHD-positioned personal AI with memory tuned for executive-function support — task / context restoration.,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,schema-evolution,schema with migration,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,time-to-running,<10min (hosted SaaS sign-up or app download),https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,tombstoning,hard-delete supported,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,type,AI-auto-tagged + ADHD focus mode,https://www.saner.ai/,real-data,real-data-no-citation,1
saner-ai--saner-ai,Saner.ai,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://www.saner.ai/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,cons,Niche visual-PKM positioning; smaller community.,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,desc,"Infinite whiteboard + bidirectional-linked cards (spatial + networked hybrid). AI assistant for brainstorming, summarisation, rewriting selected cards.",https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,forgetting,user-controlled forget,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,links,scrintal.com,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,namespace,per-tenant,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,pros,Visual whiteboard + linked notes; spatial memory model akin to Heptabase.,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,schema-evolution,schema with migration,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,time-to-running,<10min (hosted SaaS sign-up or app download),https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,tombstoning,hard-delete supported,https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,type,Whiteboard + linked cards (spatial graph),https://scrintal.com/,real-data,real-data-no-citation,1
scrintal--scrintal-com,Scrintal,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://scrintal.com/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,cons,Smaller user base; less powerful AI features than market leaders.,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,desc,"Flat notecards + tags + collections; bidirectional references. AI tag recommendations, grammar suggestions, Vision (notecard editing assistant), Collection Creator.",https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,forgetting,user-controlled forget,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,links,supernotes.app,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,namespace,per-tenant,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,pros,Card-based note system with collaboration-first design; AI integrated at the card level.,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,schema-evolution,schema with migration,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,time-to-running,<10min (hosted SaaS sign-up or app download),https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,tombstoning,hard-delete supported,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,type,Notecards + tags + AI tagging,https://supernotes.app/,real-data,real-data-no-citation,1
supernotes-ai--supernotes-app,Supernotes AI,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://supernotes.app/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,cons,Steep learning curve; smaller user base than Notion / Obsidian; closed system.,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,desc,"Outliner + structured-data hybrid (Roam/Logseq + Notion-database influences). ""Supertags"" turn freeform nodes into queryable databases; Tana AI invokes on any node to summarise, generate action items, or extract structured fields (e.g. Meeting node with attendees + decisions + follow-ups).",https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,forgetting,user-controlled forget,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,links,tana.inc knowledge graph page,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,namespace,per-tenant,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,otel,no — consumer product,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,pros,Supertag + node graph model gives Tana a structurally richer memory substrate than flat-file notes.,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,schema-evolution,schema with migration,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,time-to-running,<10min (hosted SaaS sign-up or app download),https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,tombstoning,hard-delete supported,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,type,Supertag-based PKM with AI,https://tana.inc/,real-data,real-data-no-citation,1
tana--tana-inc,Tana,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://tana.inc/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,adjacent-infrastructure,self-contained app; some require iCloud / Google Drive,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,anti-fit,not for enterprise / programmatic use; not for compliance-regulated workloads,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,cons,Primarily Chinese-market product; Hunyuan model and memory infrastructure are closed; no peer-reviewed benchmark results; limited English-language documentation.,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,contradiction,LLM resolves and overwrites,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,desc,"Tencent's knowledge-management productivity AI, powered by Hunyuan. Copilot mode adds a four-module persistent memory architecture: Soul (agent persona), User (profile), Memory (long-term declarative), Agent (learned skills/task experience). Memory persists across devices and sessions; context awareness reads active web pages and files automatically.",https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,links,ima.qq.com HKMU guide (EN) Phemex coverage,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,namespace,per-tenant,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,optimised-for,personal-knowledge-management UX + AI-augmented note-taking,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,pros,"Deeply integrated with the Chinese ecosystem (WeChat, QQ, Tencent cloud); the four-module decomposition cleanly separates persona, user model, episodic memory, and procedural memory — most products treat these as one bag.",https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,schema-evolution,schema with migration,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,time-to-running,<10min (hosted SaaS sign-up or app download),https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,type,Four-module self-evolving personal memory,https://ima.qq.com/,real-data,real-data-no-citation,1
tencent-ima-copilot--ima-qq-com,Tencent ima.copilot,validated-verticals,"consumer / individual (knowledge workers, students, researchers)",https://ima.qq.com/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,adjacent-infrastructure,self-contained device + cloud back-end,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,anti-fit,not for enterprise compliance-regulated environments without explicit consent flows,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,cons,Cloud-only processing; depends on Amazon's roadmap post-acquisition.,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,desc,"Small wearable (pendant / clip / bracelet). Continuous capture; converts speech to text immediately; never stores raw audio . Daily summaries, personal fact sheet, to-do suggestions. Cloud processing on derived text only.",https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,forgetting,user-controlled forget,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,links,bee.computer Amazon acquisition,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,namespace,per-user,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,optimised-for,always-on capture + lifelog timeline + voice UX,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,pros,Never stores raw audio — derived-text-only architecture is the strongest privacy model in the wearable category; Amazon acquisition gives runway.,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,schema-evolution,schema with migration,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,time-to-running,<1day (purchase hardware + pair) or <10min (software-only meeting bots),https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,tombstoning,append-only no delete,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,type,Audio pendant — never stores raw audio,https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,validated-verticals,consumer / individual (voice + wearable users),https://bee.computer/,real-data,real-data-no-citation,1
bee--bee-computer,Bee,versioning,immutable append-log,https://bee.computer/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,adjacent-infrastructure,self-contained device + cloud back-end,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,anti-fit,not for enterprise compliance-regulated environments without explicit consent flows,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,cons,"No shipping product described; memory architecture is high-level positioning, not a published technical design; competing against Apple, Meta, and Google's proprietary stacks.",https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,desc,"Software platform / OS layer for AI wearables (glasses, rings, pendants, speakers) that abstracts hardware from AI orchestration. Memory and model providers are pluggable and user-controlled rather than cloud-locked; supports 130+ LLMs from 14+ providers. Founded 2025 by ex-Humane team.",https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,links,TechCrunch TechFundingNews,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,optimised-for,always-on capture + lifelog timeline + voice UX,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,pros,Addresses vendor lock-in for wearable memory directly; neutral OS positioning means memory sovereignty is a first-class design constraint rather than an afterthought.,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,time-to-running,<1day (purchase hardware + pair) or <10min (software-only meeting bots),https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,type,User-sovereign pluggable memory layer for wearable OS,https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
era-computer--techcrunch-com,Era Computer,validated-verticals,consumer / individual (voice + wearable users),https://techcrunch.com/2026/04/23/era-computer-raises-11m-to-build-a-stuff-tracker-for-your-life/,real-data,real-data-no-citation,1
friend--friend-com,Friend,adjacent-infrastructure,self-contained device + cloud back-end,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,anti-fit,not for enterprise compliance-regulated environments without explicit consent flows,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,cons,Consumer reaction has been mixed; cloud LLM backend with limited privacy disclosure.,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,desc,Pendant necklace (~2 inches). Always-on listening feeds a persistent AI companion persona. Companionship-framed rather than productivity / recall. Cloud LLM backend; no detailed encryption claims.,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,forgetting,none (permanent),https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,links,friend.com shipping delay (TC),https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,namespace,per-user,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,optimised-for,always-on capture + lifelog timeline + voice UX,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,pros,Companionship framing rather than productivity — addresses a different need than the rest of the wearable category.,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,schema-evolution,schema with migration,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,time-to-running,<1day (purchase hardware + pair) or <10min (software-only meeting bots),https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,tombstoning,append-only no delete,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,type,Always-on AI companion pendant,https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,validated-verticals,consumer / individual (voice + wearable users),https://friend.com/,real-data,real-data-no-citation,1
friend--friend-com,Friend,versioning,immutable append-log,https://friend.com/,real-data,real-data-no-citation,1
granola--granola-ai,Granola,adjacent-infrastructure,self-contained device + cloud back-end,https://www.granola.ai/,real-data,real-data-no-citation,1
granola--granola-ai,Granola,anti-fit,not for enterprise compliance-regulated environments without explicit consent flows,https://www.granola.ai/,real-data,real-data-no-citation,1
granola--granola-ai,Granola,cons,Mac/iOS only — no Windows/Linux story; cloud processing despite local-audio claim.,https://www.granola.ai/,real-data,real-data-no-citation,1
granola--granola-ai,Granola,consistency,strong,https://www.granola.ai/,real-data,real-data-no-citation,1
