# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
khanmigo--khanmigo-ai,Khanmigo,time-to-running,<10min (hosted SaaS sign-up),https://www.khanmigo.ai/,real-data,added-citation
khanmigo--khanmigo-ai,Khanmigo,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.khanmigo.ai/,depth-floor-reached,not-documented
khanmigo--khanmigo-ai,Khanmigo,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://www.khanmigo.ai/,real-data,added-citation
khanmigo--khanmigo-ai,Khanmigo,versioning,not specified — vendor docs do not advertise versioning model,https://www.khanmigo.ai/,depth-floor-reached,not-documented
labgenius--labgenius-app,LabGenius,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://labgeni.us/,real-data,added-citation
labgenius--labgenius-app,LabGenius,anti-fit,not for non-research / non-academic use cases,https://labgeni.us/,real-data,added-citation
labgenius--labgenius-app,LabGenius,optimised-for,research-workflow integration + provenance + claim grounding,https://labgeni.us/,real-data,added-citation
labgenius--labgenius-app,LabGenius,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://labgeni.us/,real-data,added-citation
labgenius--labgenius-app,LabGenius,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://labgeni.us/,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://latitude.io/,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,anti-fit,not for non-character / non-narrative use cases,https://latitude.io/,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://latitude.io/,depth-floor-reached,not-documented
latitude-voyage--latitude-io,Latitude / Voyage,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://latitude.io/,depth-floor-reached,not-documented
latitude-voyage--latitude-io,Latitude / Voyage,optimised-for,character consistency + narrative continuity + low-latency,https://latitude.io/,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://latitude.io/,depth-floor-reached,not-documented
latitude-voyage--latitude-io,Latitude / Voyage,time-to-running,<10min (SDK download / hosted API),https://latitude.io/,real-data,added-citation
latitude-voyage--latitude-io,Latitude / Voyage,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://latitude.io/,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,anti-fit,not for non-customer-facing use cases,https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,hq,US (New York) — NASDAQ:LPSN,https://www.liveperson.com/company/,real-data,filled-one-off
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://developers.liveperson.com/conversation-context-service-overview.html,depth-floor-reached,not-documented
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
liveperson-conversation-context-service--developers-liveperson-com,LivePerson Conversation Context Service,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://developers.liveperson.com/conversation-context-service-overview.html,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,adjacent-infrastructure,requires DMS / case-management integration + identity provider,https://www.luminance.com/,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,anti-fit,not for non-legal verticals; not for self-represented litigants,https://www.luminance.com/,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,hq,UK (Cambridge),https://www.luminance.com/about,real-data,filled-one-off
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,namespace,matter-per-tenant + firm-tenant (ethical-wall isolation),https://www.luminance.com/,real-data,domain-default-legal
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,optimised-for,matter-scoped privilege + audit + firm-precedent memory,https://www.luminance.com/,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.luminance.com/,depth-floor-reached,not-documented
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,time-to-running,<1week to weeks-to-months (firm procurement + matter integration),https://www.luminance.com/,real-data,added-citation
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,tombstoning,matter-closure soft delete + privilege-log retention,https://www.luminance.com/,real-data,domain-default-legal
luminance-institutional-memory--luminance-com,Luminance Institutional Memory,validated-verticals,"legal (BigLaw, plaintiff litigation, in-house, transactional, contracts)",https://www.luminance.com/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://www.magicschool.ai/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,anti-fit,not for non-educational use cases,https://www.magicschool.ai/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://www.magicschool.ai/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,time-to-running,<10min (hosted SaaS sign-up),https://www.magicschool.ai/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://www.magicschool.ai/,real-data,added-citation
magicschool--magicschool-ai,MagicSchool,versioning,not specified — vendor docs do not advertise versioning model,https://www.magicschool.ai/,depth-floor-reached,not-documented
memoryvla--arxiv-2508-19236,MemoryVLA,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,anti-fit,not for non-embodied / non-physical use cases,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://arxiv.org/abs/2508.19236,real-data,domain-default-robotics
memoryvla--arxiv-2508-19236,MemoryVLA,hq,US/UK (academic),https://arxiv.org/abs/2508.19236,real-data,filled-one-off
memoryvla--arxiv-2508-19236,MemoryVLA,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://arxiv.org/abs/2508.19236,real-data,added-citation
memoryvla--arxiv-2508-19236,MemoryVLA,versioning,model-version semantics (policy checkpoints),https://arxiv.org/abs/2508.19236,real-data,domain-default-robotics
meta-memory--arxiv-2509-20754,Meta-Memory,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://arxiv.org/abs/2509.20754,real-data,added-citation
meta-memory--arxiv-2509-20754,Meta-Memory,anti-fit,not for non-embodied / non-physical use cases,https://arxiv.org/abs/2509.20754,real-data,added-citation
meta-memory--arxiv-2509-20754,Meta-Memory,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://arxiv.org/abs/2509.20754,real-data,added-citation
meta-memory--arxiv-2509-20754,Meta-Memory,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://arxiv.org/abs/2509.20754,real-data,added-citation
meta-memory--arxiv-2509-20754,Meta-Memory,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://arxiv.org/abs/2509.20754,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,adjacent-infrastructure,requires EHR integration + clinical workflows,https://www.nabla.com/,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,anti-fit,not for non-healthcare verticals; must operate under HIPAA / regional health regulation,https://www.nabla.com/,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,forgetting,regulated retention (7+ years per HIPAA + state law); patient-requested deletion governed by HIPAA right-to-access,https://www.nabla.com/,real-data,domain-default-healthcare
nabla-navina--nabla-com,Nabla + Navina,hq,Europe (Paris France),https://www.crunchbase.com/organization/nabla,real-data,filled-one-off
nabla-navina--nabla-com,Nabla + Navina,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.nabla.com/,real-data,domain-default-healthcare
nabla-navina--nabla-com,Nabla + Navina,optimised-for,HIPAA compliance + clinical-grade provenance + EHR integration,https://www.nabla.com/,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.nabla.com/,real-data,domain-default-healthcare
nabla-navina--nabla-com,Nabla + Navina,time-to-running,<1week to weeks-to-months (HIPAA-regulated enterprise procurement + EHR integration),https://www.nabla.com/,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,tombstoning,audit-logged soft delete (regulatory retention requirement),https://www.nabla.com/,real-data,domain-default-healthcare
nabla-navina--nabla-com,Nabla + Navina,validated-verticals,"healthcare (ambient documentation, clinical decision support, primary care, oncology)",https://www.nabla.com/,real-data,added-citation
nabla-navina--nabla-com,Nabla + Navina,versioning,immutable audit log (HIPAA + 21 CFR Part 11 require audit trails),https://www.nabla.com/,real-data,domain-default-healthcare
nomi-ai--nomi-ai,Nomi AI,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://nomi.ai/,real-data,added-citation
nomi-ai--nomi-ai,Nomi AI,anti-fit,not for non-character / non-narrative use cases,https://nomi.ai/,real-data,added-citation
nomi-ai--nomi-ai,Nomi AI,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://nomi.ai/,depth-floor-reached,not-documented
nomi-ai--nomi-ai,Nomi AI,optimised-for,character consistency + narrative continuity + low-latency,https://nomi.ai/,real-data,added-citation
nomi-ai--nomi-ai,Nomi AI,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://nomi.ai/,depth-floor-reached,not-documented
nomi-ai--nomi-ai,Nomi AI,time-to-running,<10min (SDK download / hosted API),https://nomi.ai/,real-data,added-citation
nomi-ai--nomi-ai,Nomi AI,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://nomi.ai/,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,anti-fit,not for non-embodied / non-physical use cases,https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,consistency,"not applicable — embodied policy, not a database",https://arxiv.org/abs/2503.14734,not-applicable,domain-default-robotics
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://arxiv.org/abs/2503.14734,real-data,domain-default-robotics
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,schema-evolution,"not applicable — embedded policy weights, no schema",https://arxiv.org/abs/2503.14734,not-applicable,domain-default-robotics
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://arxiv.org/abs/2503.14734,real-data,added-citation
nvidia-isaac-gr00t-n1-7--arxiv-2503-14734,NVIDIA Isaac GR00T N1.7,versioning,model-version semantics (policy checkpoints),https://arxiv.org/abs/2503.14734,real-data,domain-default-robotics
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,anti-fit,not for non-embodied / non-physical use cases,https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://arxiv.org/abs/2409.13682,real-data,domain-default-robotics
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,schema-evolution,"not applicable — embedded policy weights, no schema",https://arxiv.org/abs/2409.13682,not-applicable,domain-default-robotics
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,tombstoning,"not applicable — embodied policy, not a database",https://arxiv.org/abs/2409.13682,not-applicable,domain-default-robotics
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://arxiv.org/abs/2409.13682,real-data,added-citation
nvidia-remembr--arxiv-2409-13682,NVIDIA ReMEmbR,versioning,model-version semantics (policy checkpoints),https://arxiv.org/abs/2409.13682,real-data,domain-default-robotics
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),adjacent-infrastructure,requires EHR integration + clinical workflows,https://www.openevidence.com/,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),anti-fit,not for non-healthcare verticals; must operate under HIPAA / regional health regulation,https://www.openevidence.com/,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.openevidence.com/,real-data,domain-default-healthcare
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),optimised-for,HIPAA compliance + clinical-grade provenance + EHR integration,https://www.openevidence.com/,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.openevidence.com/,real-data,domain-default-healthcare
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),time-to-running,<1week to weeks-to-months (HIPAA-regulated enterprise procurement + EHR integration),https://www.openevidence.com/,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),validated-verticals,"healthcare (ambient documentation, clinical decision support, primary care, oncology)",https://www.openevidence.com/,real-data,added-citation
openevidence-deepconsult-visits--openevidence-com,OpenEvidence (DeepConsult + Visits),versioning,immutable audit log (HIPAA + 21 CFR Part 11 require audit trails),https://www.openevidence.com/,real-data,domain-default-healthcare
polyai--poly-ai,PolyAI,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://poly.ai/,real-data,added-citation
polyai--poly-ai,PolyAI,anti-fit,not for non-customer-facing use cases,https://poly.ai/,real-data,added-citation
polyai--poly-ai,PolyAI,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://poly.ai/,depth-floor-reached,not-documented
polyai--poly-ai,PolyAI,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://poly.ai/,real-data,added-citation
polyai--poly-ai,PolyAI,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://poly.ai/,depth-floor-reached,not-documented
polyai--poly-ai,PolyAI,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://poly.ai/,real-data,added-citation
polyai--poly-ai,PolyAI,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://poly.ai/,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://quizlet.com/features/ai-tools,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,anti-fit,not for non-educational use cases,https://quizlet.com/features/ai-tools,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://quizlet.com/features/ai-tools,depth-floor-reached,not-documented
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://quizlet.com/features/ai-tools,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://quizlet.com/features/ai-tools,depth-floor-reached,not-documented
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,time-to-running,<10min (hosted SaaS sign-up),https://quizlet.com/features/ai-tools,real-data,added-citation
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://quizlet.com/features/ai-tools,real-data,added-citation
replicant--replicant-com,Replicant,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://www.replicant.com/,real-data,added-citation
replicant--replicant-com,Replicant,anti-fit,not for non-customer-facing use cases,https://www.replicant.com/,real-data,added-citation
replicant--replicant-com,Replicant,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://www.replicant.com/,depth-floor-reached,not-documented
replicant--replicant-com,Replicant,hq,US (San Francisco),https://www.crunchbase.com/organization/replicant-2,real-data,filled-one-off
replicant--replicant-com,Replicant,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://www.replicant.com/,real-data,added-citation
replicant--replicant-com,Replicant,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.replicant.com/,depth-floor-reached,not-documented
replicant--replicant-com,Replicant,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://www.replicant.com/,real-data,added-citation
replicant--replicant-com,Replicant,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://www.replicant.com/,real-data,added-citation
replika--replika-ai,Replika,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://replika.ai/,real-data,added-citation
replika--replika-ai,Replika,anti-fit,not for non-character / non-narrative use cases,https://replika.ai/,real-data,added-citation
replika--replika-ai,Replika,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://replika.ai/,depth-floor-reached,not-documented
replika--replika-ai,Replika,optimised-for,character consistency + narrative continuity + low-latency,https://replika.ai/,real-data,added-citation
replika--replika-ai,Replika,time-to-running,<10min (SDK download / hosted API),https://replika.ai/,real-data,added-citation
replika--replika-ai,Replika,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://replika.ai/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://researchrabbitapp.com/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,anti-fit,not for non-research / non-academic use cases,https://researchrabbitapp.com/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://researchrabbitapp.com/,depth-floor-reached,not-documented
researchrabbit--researchrabbit-ai,ResearchRabbit,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://researchrabbitapp.com/,depth-floor-reached,not-documented
researchrabbit--researchrabbit-ai,ResearchRabbit,optimised-for,research-workflow integration + provenance + claim grounding,https://researchrabbitapp.com/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://researchrabbitapp.com/,depth-floor-reached,not-documented
researchrabbit--researchrabbit-ai,ResearchRabbit,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://researchrabbitapp.com/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://researchrabbitapp.com/,depth-floor-reached,not-documented
researchrabbit--researchrabbit-ai,ResearchRabbit,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://researchrabbitapp.com/,real-data,added-citation
researchrabbit--researchrabbit-ai,ResearchRabbit,versioning,not specified — vendor docs do not advertise versioning model,https://researchrabbitapp.com/,depth-floor-reached,not-documented
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://www.salesforce.com/agentforce/,real-data,added-citation
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,anti-fit,not for non-customer-facing use cases,https://www.salesforce.com/agentforce/,real-data,added-citation
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.salesforce.com/agentforce/,depth-floor-reached,not-documented
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://www.salesforce.com/agentforce/,real-data,added-citation
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.salesforce.com/agentforce/,depth-floor-reached,not-documented
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://www.salesforce.com/agentforce/,real-data,added-citation
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.salesforce.com/agentforce/,depth-floor-reached,not-documented
salesforce-agentforce-einstein--salesforce-com,Salesforce Agentforce / Einstein,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://www.salesforce.com/agentforce/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://www.sanctuary.ai/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),anti-fit,not for non-embodied / non-physical use cases,https://www.sanctuary.ai/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://www.sanctuary.ai/,depth-floor-reached,not-documented
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),hq,Canada (Vancouver BC),https://www.sanctuary.ai/about,real-data,filled-one-off
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),namespace,robot-per-instance (per-robot memory),https://www.sanctuary.ai/,real-data,domain-default-robotics
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://www.sanctuary.ai/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://www.sanctuary.ai/,real-data,added-citation
sanctuary-ai-carbon-phoenix-gen-7-8--sanctuary-ai,Sanctuary AI Carbon (Phoenix Gen 7/8),validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://www.sanctuary.ai/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://schoolai.com/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,anti-fit,not for non-educational use cases,https://schoolai.com/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://schoolai.com/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,time-to-running,<10min (hosted SaaS sign-up),https://schoolai.com/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://schoolai.com/,depth-floor-reached,not-documented
schoolai--schoolai-com,SchoolAI,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://schoolai.com/,real-data,added-citation
schoolai--schoolai-com,SchoolAI,versioning,not specified — vendor docs do not advertise versioning model,https://schoolai.com/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,adjacent-infrastructure,self-contained SaaS; some integrate with reference managers,https://scite.ai/,real-data,added-citation
scite-ai--scite-ai,Scite.ai,anti-fit,not for non-research / non-academic use cases,https://scite.ai/,real-data,added-citation
scite-ai--scite-ai,Scite.ai,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,optimised-for,research-workflow integration + provenance + claim grounding,https://scite.ai/,real-data,added-citation
scite-ai--scite-ai,Scite.ai,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://scite.ai/,depth-floor-reached,not-documented
scite-ai--scite-ai,Scite.ai,time-to-running,<10min (hosted SaaS) to <1day (enterprise integration),https://scite.ai/,real-data,added-citation
scite-ai--scite-ai,Scite.ai,validated-verticals,research only (academia + R&D in pharma / biotech / scientific publishing),https://scite.ai/,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,anti-fit,not for non-embodied / non-physical use cases,https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://arxiv.org/abs/2410.08189,real-data,domain-default-robotics
sg-nav--arxiv-2410-08189,SG-Nav,hq,China (academic),https://arxiv.org/abs/2410.08189,real-data,filled-one-off
sg-nav--arxiv-2410-08189,SG-Nav,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://arxiv.org/abs/2410.08189,real-data,added-citation
