record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
fincon--arxiv-2407-06567,Fincon,latest-release,no-release no-release,https://arxiv.org/abs/2407.06567,real-data,citation-added,1
fincon--arxiv-2407-06567,Fincon,schema-evolution,schema with migration,https://arxiv.org/abs/2407.06567,real-data,citation-added,1
forever--arxiv-2601-03938,FOREVER,forgetting,consolidation/summarization,https://arxiv.org/abs/2601.03938,real-data,citation-added,1
forever--arxiv-2601-03938,FOREVER,schema-evolution,schema with migration,https://arxiv.org/abs/2601.03938,real-data,citation-added,1
forever--arxiv-2601-03938,FOREVER,versioning,snapshots,https://arxiv.org/abs/2601.03938,real-data,citation-added,1
gam-general-agentic-memory--arxiv-2511-18423,GAM (General Agentic Memory),consistency,strong,https://arxiv.org/abs/2511.18423,real-data,citation-added,1
gam-general-agentic-memory--arxiv-2511-18423,GAM (General Agentic Memory),namespace,hierarchical,https://arxiv.org/abs/2511.18423,real-data,citation-added,1
gam-general-agentic-memory--arxiv-2511-18423,GAM (General Agentic Memory),schema-evolution,free-form / no schema,https://arxiv.org/abs/2511.18423,real-data,citation-added,1
gam-general-agentic-memory--arxiv-2511-18423,GAM (General Agentic Memory),versioning,none,https://arxiv.org/abs/2511.18423,real-data,citation-added,1
generative-agents--arxiv-2304-03442,Generative Agents,contradiction,always append (no resolution),https://arxiv.org/abs/2304.03442,real-data,citation-added,1
generative-agents--arxiv-2304-03442,Generative Agents,forgetting,none (permanent),https://arxiv.org/abs/2304.03442,real-data,citation-added,1
generative-agents--arxiv-2304-03442,Generative Agents,schema-evolution,schema with migration,https://arxiv.org/abs/2304.03442,real-data,citation-added,1
generative-agents--arxiv-2304-03442,Generative Agents,tombstoning,append-only no delete,https://arxiv.org/abs/2304.03442,real-data,citation-added,1
generative-agents--arxiv-2304-03442,Generative Agents,versioning,immutable append-log,https://arxiv.org/abs/2304.03442,real-data,citation-added,1
genie--arxiv-2402-15391,Genie,latest-release,no-release no-release,https://arxiv.org/abs/2402.15391,real-data,citation-added,1
genie--arxiv-2402-15391,Genie,modalities,video + image (internet gaming video),https://arxiv.org/abs/2402.15391,real-data,citation-added,1
genie--arxiv-2402-15391,Genie,schema-evolution,schema locked,https://arxiv.org/abs/2402.15391,real-data,citation-added,1
genie--arxiv-2402-15391,Genie,versioning,none,https://arxiv.org/abs/2402.15391,real-data,citation-added,1
genie--arxiv-2402-15391,Genie,volume,11B parameters; trained on 200k+ hours of internet gaming video; unsupervised controllable world generation,https://arxiv.org/abs/2402.15391,real-data,citation-added,1
h-r--arxiv-2509-12810,H²R,schema-evolution,schema with migration,https://arxiv.org/abs/2509.12810,real-data,citation-added,1
h2o,H2O,consistency,strong,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,forgetting,LRU eviction,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,founders,no data — no URL in landscape HTML; searched NeurIPS 2023 H2O heavy-hitter oracle,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,modalities,text,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,schema-evolution,schema locked,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,tombstoning,hard-delete supported,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,versioning,none,https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o,H2O,volume,no scale claim — research (NeurIPS 2023),https://arxiv.org/abs/2306.14048,real-data,citation-added,1
h2o-heavy-hitter-oracle--arxiv-2306-14048,H2O (Heavy-Hitter Oracle),claims,"NeurIPS 2023. Heavy-Hitter Oracle (H2O) prunes the KV-cache to <20% of its size with negligible accuracy loss, delivering up to 29x higher throughput than FlexGen and 1.9x lower latency on Llama-7B/13B/30B.",https://arxiv.org/abs/2306.14048,real-data,shallow-enriched,1
hami--nature-com,HAMI,forgetting,consolidation/summarization,https://www.nature.com/articles/s41598-025-10586-x,real-data,citation-added,1
hami--nature-com,HAMI,versioning,snapshots,https://www.nature.com/articles/s41598-025-10586-x,real-data,citation-added,1
hela-mem--arxiv-2604-16839,HeLa-Mem,forgetting,consolidation/summarization,https://arxiv.org/abs/2604.16839,real-data,citation-added,1
hela-mem--arxiv-2604-16839,HeLa-Mem,schema-evolution,schema with migration,https://arxiv.org/abs/2604.16839,real-data,citation-added,1
hela-mem--arxiv-2604-16839,HeLa-Mem,versioning,snapshots,https://arxiv.org/abs/2604.16839,real-data,citation-added,1
human-like-remembering-and-forgetting--dl-acm-org,Human-Like Remembering and Forgetting,forgetting,consolidation/summarization,https://dl.acm.org/doi/10.1145/3765766.3765803,real-data,citation-added,1
human-like-remembering-and-forgetting--dl-acm-org,Human-Like Remembering and Forgetting,schema-evolution,schema with migration,https://dl.acm.org/doi/10.1145/3765766.3765803,real-data,citation-added,1
human-like-remembering-and-forgetting--dl-acm-org,Human-Like Remembering and Forgetting,versioning,snapshots,https://dl.acm.org/doi/10.1145/3765766.3765803,real-data,citation-added,1
hyena--arxiv-2302-10866,Hyena,claims,ICML 2023. Hyena Hierarchy is a sub-quadratic drop-in replacement for attention built from long convolutions plus data-controlled gating; it matches Transformer quality on language tasks at 100x speed-up over optimized attention at sequence length 64K.,https://arxiv.org/abs/2302.10866,real-data,shallow-enriched,1
i-jepa--arxiv-2301-08243,I-JEPA,modalities,image (ImageNet; ViT-Huge),https://arxiv.org/abs/2301.08243,real-data,citation-added,1
i-jepa--arxiv-2301-08243,I-JEPA,schema-evolution,schema locked,https://arxiv.org/abs/2301.08243,real-data,citation-added,1
i-jepa--arxiv-2301-08243,I-JEPA,versioning,none,https://arxiv.org/abs/2301.08243,real-data,citation-added,1
i-jepa--arxiv-2301-08243,I-JEPA,volume,ViT-Huge/14 trains on ImageNet in under 72h on 16 A100 GPUs,https://arxiv.org/abs/2301.08243,real-data,citation-added,1
ibm-meta-tokens--arxiv-2506-00307,IBM Meta-Tokens,consistency,strong,https://arxiv.org/abs/2506.00307,real-data,citation-added,1
ibm-meta-tokens--arxiv-2506-00307,IBM Meta-Tokens,forgetting,LRU eviction,https://arxiv.org/abs/2506.00307,real-data,citation-added,1
ibm-meta-tokens--arxiv-2506-00307,IBM Meta-Tokens,schema-evolution,schema locked,https://arxiv.org/abs/2506.00307,real-data,citation-added,1
ibm-meta-tokens--arxiv-2506-00307,IBM Meta-Tokens,versioning,snapshots,https://arxiv.org/abs/2506.00307,real-data,citation-added,1
inducing-programmatic-skills--arxiv-2504-06821,Inducing Programmatic Skills,consistency,strong,https://arxiv.org/abs/2504.06821,real-data,citation-added,1
inducing-programmatic-skills--arxiv-2504-06821,Inducing Programmatic Skills,namespace,hierarchical,https://arxiv.org/abs/2504.06821,real-data,citation-added,1
inducing-programmatic-skills--arxiv-2504-06821,Inducing Programmatic Skills,schema-evolution,free-form / no schema,https://arxiv.org/abs/2504.06821,real-data,citation-added,1
inducing-programmatic-skills--arxiv-2504-06821,Inducing Programmatic Skills,versioning,snapshots,https://arxiv.org/abs/2504.06821,real-data,citation-added,1
infini-attention--arxiv-2404-07143,Infini-attention,consistency,strong,https://arxiv.org/abs/2404.07143,real-data,citation-added,1
infini-attention--arxiv-2404-07143,Infini-attention,forgetting,consolidation/summarization,https://arxiv.org/abs/2404.07143,real-data,citation-added,1
infini-attention--arxiv-2404-07143,Infini-attention,schema-evolution,schema locked,https://arxiv.org/abs/2404.07143,real-data,citation-added,1
infini-attention--arxiv-2404-07143,Infini-attention,versioning,snapshots,https://arxiv.org/abs/2404.07143,real-data,citation-added,1
iterresearch--arxiv-2511-07327,IterResearch,forgetting,TTL-based,https://arxiv.org/abs/2511.07327,real-data,citation-added,1
iterresearch--arxiv-2511-07327,IterResearch,schema-evolution,free-form / no schema,https://arxiv.org/abs/2511.07327,real-data,citation-added,1
jarvis-1,JARVIS-1,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2311.05997,real-data,citation-added,1
jarvis-1,JARVIS-1,founders,no data — no URL in landscape HTML; searched TPAMI 2024 JARVIS-1 open-world agents,https://arxiv.org/abs/2311.05997,real-data,citation-added,1
jarvis-1,JARVIS-1,modalities,text + image,https://arxiv.org/abs/2311.05997,real-data,citation-added,1
jarvis-1,JARVIS-1,schema-evolution,schema with migration,https://arxiv.org/abs/2311.05997,real-data,citation-added,1
jarvis-1,JARVIS-1,volume,no scale claim — research (TPAMI 2024),https://arxiv.org/abs/2311.05997,real-data,citation-added,1
knowledge-graph-tuning--arxiv-2405-19686,Knowledge Graph Tuning,forgetting,user-controlled forget,https://arxiv.org/abs/2405.19686,real-data,citation-added,1
knowledge-graph-tuning--arxiv-2405-19686,Knowledge Graph Tuning,schema-evolution,schema with migration,https://arxiv.org/abs/2405.19686,real-data,citation-added,1
knowledge-graph-tuning--arxiv-2405-19686,Knowledge Graph Tuning,tombstoning,hard-delete supported,https://arxiv.org/abs/2405.19686,real-data,citation-added,1
larimar--arxiv-2403-11901,Larimar,latest-release,no-release no-release,https://arxiv.org/abs/2403.11901,real-data,citation-added,1
larimar--arxiv-2403-11901,Larimar,schema-evolution,schema locked,https://arxiv.org/abs/2403.11901,real-data,citation-added,1
larimar--arxiv-2403-11901,Larimar,versioning,snapshots,https://arxiv.org/abs/2403.11901,real-data,citation-added,1
learnact--arxiv-2504-13805,LearnAct,schema-evolution,free-form / no schema,https://arxiv.org/abs/2504.13805,real-data,citation-added,1
learnact--arxiv-2504-13805,LearnAct,versioning,none,https://arxiv.org/abs/2504.13805,real-data,citation-added,1
lightmem--arxiv-2510-18866,LightMem,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2510.18866,real-data,citation-added,1
lightmem--arxiv-2510-18866,LightMem,schema-evolution,schema with migration,https://arxiv.org/abs/2510.18866,real-data,citation-added,1
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,schema-evolution,schema locked,https://arxiv.org/abs/2408.09176,real-data,citation-added,1
llm-actr-cognitive-llms--arxiv-2408-09176,LLM-ACTR / Cognitive LLMs,versioning,none,https://arxiv.org/abs/2408.09176,real-data,citation-added,1
lm2--arxiv-2502-06049,LM2,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2502.06049,real-data,citation-added,1
lm2--arxiv-2502-06049,LM2,modalities,text,https://arxiv.org/abs/2502.06049,real-data,citation-added,1
lm2--arxiv-2502-06049,LM2,schema-evolution,schema locked,https://arxiv.org/abs/2502.06049,real-data,citation-added,1
lm2--arxiv-2502-06049,LM2,versioning,snapshots,https://arxiv.org/abs/2502.06049,real-data,citation-added,1
lm2--arxiv-2502-06049,LM2,volume,no scale claim — research,https://arxiv.org/abs/2502.06049,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,consistency,strong,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,forgetting,LRU eviction,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,latest-release,no-release no-release,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,schema-evolution,schema locked,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,tombstoning,append-only no delete,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
longmem--arxiv-2306-07174,LongMem,versioning,immutable append-log,https://arxiv.org/abs/2306.07174,real-data,citation-added,1
lyfe-agents--arxiv-2310-02172,Lyfe Agents,forgetting,TTL-based,https://arxiv.org/abs/2310.02172,real-data,citation-added,1
lyfe-agents--arxiv-2310-02172,Lyfe Agents,schema-evolution,schema with migration,https://arxiv.org/abs/2310.02172,real-data,citation-added,1
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),schema-evolution,schema locked,https://arxiv.org/abs/2502.00592,real-data,citation-added,1
m-memoryllm--arxiv-2502-00592,M+ (MemoryLLM),versioning,snapshots,https://arxiv.org/abs/2502.00592,real-data,citation-added,1
magma--arxiv-2601-03236,MAGMA,schema-evolution,schema with migration,https://arxiv.org/abs/2601.03236,real-data,citation-added,1
mamba-2-ssd--arxiv-2405-21060,Mamba-2 / SSD,claims,"ICML 2024. Mamba-2 ties state-space duality (SSD) to structured attention, runs 2-8x faster than Mamba-1 at the same model size, and is competitive with Transformer++ on the Pile while remaining linear in sequence length.",https://arxiv.org/abs/2405.21060,real-data,shallow-enriched,1
matter--arxiv-2406-04670,MATTER,versioning,none,https://arxiv.org/abs/2406.04670,real-data,citation-added,1
mem--arxiv-2509-25911,Mem-α,schema-evolution,schema with migration,https://arxiv.org/abs/2509.25911,real-data,citation-added,1
mem1--arxiv-2506-15841,MEM1,consistency,strong,https://arxiv.org/abs/2506.15841,real-data,citation-added,1
mem1--arxiv-2506-15841,MEM1,forgetting,consolidation/summarization,https://arxiv.org/abs/2506.15841,real-data,citation-added,1
mem1--arxiv-2506-15841,MEM1,latest-release,no-release no-release,https://arxiv.org/abs/2506.15841,real-data,citation-added,1
mem1--arxiv-2506-15841,MEM1,schema-evolution,schema locked,https://arxiv.org/abs/2506.15841,real-data,citation-added,1
mem1--arxiv-2506-15841,MEM1,versioning,snapshots,https://arxiv.org/abs/2506.15841,real-data,citation-added,1
memagent--arxiv-2507-02259,MemAgent,latest-release,no-release no-release,https://arxiv.org/abs/2507.02259,real-data,citation-added,1
memagent--arxiv-2507-02259,MemAgent,schema-evolution,free-form / no schema,https://arxiv.org/abs/2507.02259,real-data,citation-added,1
membart,MemBART,consistency,strong,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,forgetting,LRU eviction,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,founders,no data — no URL in landscape HTML; searched MemBART dialogue memory states; no sourc…,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,modalities,text,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,schema-evolution,schema locked,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,versioning,none,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
membart,MemBART,volume,no scale claim — research,https://arxiv.org/abs/2202.06402,real-data,citation-added,1
memento--arxiv-2508-16153,Memento,schema-evolution,schema with migration,https://arxiv.org/abs/2508.16153,real-data,citation-added,1
memformer,Memformer,consistency,strong,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,forgetting,consolidation/summarization,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,founders,no data — no URL in landscape HTML; searched Memformer external KV memory replay,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,latest-release,no-release no-release,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,modalities,text,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,schema-evolution,schema locked,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,versioning,snapshots,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformer,Memformer,volume,no scale claim — research,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),forgetting,TTL-based,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),founders,no data — no URL in landscape HTML; searched gradient memory Memformers; no source found,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),modalities,text,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),schema-evolution,schema locked,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),versioning,snapshots,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memformers-gradient-memory,Memformers (gradient memory),volume,no scale claim — research,https://arxiv.org/abs/2010.06891,real-data,citation-added,1
memgen--arxiv-2509-24704,MemGen,schema-evolution,schema locked,https://arxiv.org/abs/2509.24704,real-data,citation-added,1
memgen--arxiv-2509-24704,MemGen,versioning,snapshots,https://arxiv.org/abs/2509.24704,real-data,citation-added,1
memguide--arxiv-2505-20231,MemGuide,schema-evolution,schema with migration,https://arxiv.org/abs/2505.20231,real-data,citation-added,1
meminsight--arxiv-2503-21760,MemInsight,schema-evolution,schema with migration,https://arxiv.org/abs/2503.21760,real-data,citation-added,1
memlong--arxiv-2408-16039,MemLong,consistency,strong,https://arxiv.org/abs/2408.16039,real-data,citation-added,1
memlong--arxiv-2408-16039,MemLong,forgetting,LRU eviction,https://arxiv.org/abs/2408.16039,real-data,citation-added,1
memlong--arxiv-2408-16039,MemLong,schema-evolution,schema locked,https://arxiv.org/abs/2408.16039,real-data,citation-added,1
memlong--arxiv-2408-16039,MemLong,tombstoning,hard-delete supported,https://arxiv.org/abs/2408.16039,real-data,citation-added,1
memlong--arxiv-2408-16039,MemLong,versioning,none,https://arxiv.org/abs/2408.16039,real-data,citation-added,1
memlora--arxiv-2512-04763,MemLoRA,schema-evolution,schema locked,https://arxiv.org/abs/2512.04763,real-data,citation-added,1
memlora--arxiv-2512-04763,MemLoRA,versioning,snapshots,https://arxiv.org/abs/2512.04763,real-data,citation-added,1
memmachine-paper--arxiv-2604-04853,MemMachine (paper),forgetting,none (permanent),https://arxiv.org/abs/2604.04853,real-data,citation-added,1
memmachine-paper--arxiv-2604-04853,MemMachine (paper),schema-evolution,schema with migration,https://arxiv.org/abs/2604.04853,real-data,citation-added,1
memmachine-paper--arxiv-2604-04853,MemMachine (paper),tombstoning,append-only no delete,https://arxiv.org/abs/2604.04853,real-data,citation-added,1
memmachine-paper--arxiv-2604-04853,MemMachine (paper),versioning,immutable append-log,https://arxiv.org/abs/2604.04853,real-data,citation-added,1
memobrain--arxiv-2601-08079,MemoBrain,forgetting,consolidation/summarization,https://arxiv.org/abs/2601.08079,real-data,citation-added,1
memobrain--arxiv-2601-08079,MemoBrain,schema-evolution,free-form / no schema,https://arxiv.org/abs/2601.08079,real-data,citation-added,1
memobrain--arxiv-2601-08079,MemoBrain,versioning,snapshots,https://arxiv.org/abs/2601.08079,real-data,citation-added,1
memochat--arxiv-2308-08239,MemoChat,latest-release,no-release no-release,https://arxiv.org/abs/2308.08239,real-data,citation-added,1
memochat--arxiv-2308-08239,MemoChat,schema-evolution,free-form / no schema,https://arxiv.org/abs/2308.08239,real-data,citation-added,1
memolet--doi-org,Memolet,code-release,Paper only,https://doi.org/10.1145/3654777.3676388,real-data,citation-added,1
memolet--doi-org,Memolet,forgetting,none (permanent),https://doi.org/10.1145/3654777.3676388,real-data,citation-added,1
memolet--doi-org,Memolet,schema-evolution,schema with migration,https://doi.org/10.1145/3654777.3676388,real-data,citation-added,1
memolet--doi-org,Memolet,tombstoning,append-only no delete,https://doi.org/10.1145/3654777.3676388,real-data,citation-added,1
memolet--doi-org,Memolet,versioning,immutable append-log,https://doi.org/10.1145/3654777.3676388,real-data,citation-added,1
memoria-cognitive--arxiv-2310-03052,Memoria (cognitive),forgetting,consolidation/summarization,https://arxiv.org/abs/2310.03052,real-data,citation-added,1
memoria-cognitive--arxiv-2310-03052,Memoria (cognitive),versioning,snapshots,https://arxiv.org/abs/2310.03052,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,consistency,strong,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,contradiction,always append (no resolution),https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,forgetting,LRU eviction,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,modalities,text,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,schema-evolution,schema locked,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,tombstoning,append-only no delete,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,versioning,immutable append-log,https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memorizing-transformers--openreview-net,Memorizing Transformers,volume,no scale claim — research (ICLR 2022),https://openreview.net/forum?id=TrjbxzRcnf-,real-data,citation-added,1
memoro--doi-org,Memoro,code-release,Paper only,https://doi.org/10.1145/3613904.3642450,real-data,citation-added,1
memoro--doi-org,Memoro,schema-evolution,schema with migration,https://doi.org/10.1145/3613904.3642450,real-data,citation-added,1
memoro--doi-org,Memoro,versioning,none,https://doi.org/10.1145/3613904.3642450,real-data,citation-added,1
memory--arxiv-2407-01178,Memory³,schema-evolution,schema locked,https://arxiv.org/abs/2407.01178,real-data,citation-added,1
memory--arxiv-2407-01178,Memory³,versioning,snapshots,https://arxiv.org/abs/2407.01178,real-data,citation-added,1
memory-decoder--arxiv-2508-09874,Memory Decoder,schema-evolution,schema locked,https://arxiv.org/abs/2508.09874,real-data,citation-added,1
memory-decoder--arxiv-2508-09874,Memory Decoder,versioning,none,https://arxiv.org/abs/2508.09874,real-data,citation-added,1
memory-layers-at-scale--arxiv-2412-09764,Memory Layers at Scale,schema-evolution,schema locked,https://arxiv.org/abs/2412.09764,real-data,citation-added,1
memory-layers-at-scale--arxiv-2412-09764,Memory Layers at Scale,versioning,snapshots,https://arxiv.org/abs/2412.09764,real-data,citation-added,1
memorybank--arxiv-2305-10250,MemoryBank,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2305.10250,real-data,citation-added,1
memorybank--arxiv-2305-10250,MemoryBank,forgetting,consolidation/summarization,https://arxiv.org/abs/2305.10250,real-data,citation-added,1
memorybank--arxiv-2305-10250,MemoryBank,latest-release,LoRA_checkpoint 2023-05-21,https://arxiv.org/abs/2305.10250,real-data,citation-added,1
memorybank--arxiv-2305-10250,MemoryBank,schema-evolution,schema with migration,https://arxiv.org/abs/2305.10250,real-data,citation-added,1
memorybank--arxiv-2305-10250,MemoryBank,versioning,snapshots,https://arxiv.org/abs/2305.10250,real-data,citation-added,1
memorybench-tsinghua-thuir--arxiv-2510-17281,MemoryBench (Tsinghua THUIR),versioning,none,https://arxiv.org/abs/2510.17281,real-data,citation-added,1
memoryllm-original--arxiv-2402-04624,MemoryLLM (original),schema-evolution,schema locked,https://arxiv.org/abs/2402.04624,real-data,citation-added,1
memoryllm-original--arxiv-2402-04624,MemoryLLM (original),versioning,snapshots,https://arxiv.org/abs/2402.04624,real-data,citation-added,1
memr--arxiv-2512-20237,MemR³,schema-evolution,schema with migration,https://arxiv.org/abs/2512.20237,real-data,citation-added,1
memr--arxiv-2512-20237,MemR³,versioning,none,https://arxiv.org/abs/2512.20237,real-data,citation-added,1
memreasoner--openreview-net,MemReasoner,code-release,Paper only,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,1
memreasoner--openreview-net,MemReasoner,consistency,strong,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,1
memreasoner--openreview-net,MemReasoner,forgetting,LRU eviction,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,1
memreasoner--openreview-net,MemReasoner,schema-evolution,schema locked,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,1
memreasoner--openreview-net,MemReasoner,versioning,none,https://openreview.net/forum?id=ODcMy97cVZ,real-data,citation-added,1
memrl--arxiv-2601-03192,MemRL,schema-evolution,schema with migration,https://arxiv.org/abs/2601.03192,real-data,citation-added,1
memtool--arxiv-2507-21428,MemTool,forgetting,TTL-based,https://arxiv.org/abs/2507.21428,real-data,citation-added,1
memtool--arxiv-2507-21428,MemTool,schema-evolution,free-form / no schema,https://arxiv.org/abs/2507.21428,real-data,citation-added,1
memverse--arxiv-2512-03627,MemVerse,forgetting,consolidation/summarization,https://arxiv.org/abs/2512.03627,real-data,citation-added,1
memverse--arxiv-2512-03627,MemVerse,namespace,per-user,https://arxiv.org/abs/2512.03627,real-data,citation-added,1
memverse--arxiv-2512-03627,MemVerse,versioning,snapshots,https://arxiv.org/abs/2512.03627,real-data,citation-added,1
metagpt--arxiv-2308-00352,MetaGPT,api-surface,"Python SDK / CLI (`metagpt`); programmatic Role + Action API, MCP tools, and built-in human-in-the-loop interface.",https://github.com/geekan/MetaGPT,real-data,shallow-enriched,1
metagpt--arxiv-2308-00352,MetaGPT,namespace,hierarchical,https://arxiv.org/abs/2308.00352,real-data,citation-added,1
metagpt--arxiv-2308-00352,MetaGPT,schema-evolution,free-form / no schema,https://arxiv.org/abs/2308.00352,real-data,citation-added,1
metagpt--arxiv-2308-00352,MetaGPT,versioning,snapshots,https://arxiv.org/abs/2308.00352,real-data,citation-added,1
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,forgetting,consolidation/summarization,https://arxiv.org/abs/2604.04503,real-data,citation-added,1
mia-memory-intelligence-agent--arxiv-2604-04503,MIA — Memory Intelligence Agent,versioning,snapshots,https://arxiv.org/abs/2604.04503,real-data,citation-added,1
mirix--arxiv-2507-07957,MIRIX,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2507.07957,real-data,citation-added,1
mlp-memory--arxiv-2508-01832,MLP Memory,schema-evolution,schema locked,https://arxiv.org/abs/2508.01832,real-data,citation-added,1
mlp-memory--arxiv-2508-01832,MLP Memory,versioning,none,https://arxiv.org/abs/2508.01832,real-data,citation-added,1
mmag--arxiv-2512-01710,MMAG,forgetting,consolidation/summarization,https://arxiv.org/abs/2512.01710,real-data,citation-added,1
mmag--arxiv-2512-01710,MMAG,versioning,snapshots,https://arxiv.org/abs/2512.01710,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),contradiction,always append (no resolution),https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),forgetting,none (permanent),https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),latest-release,no-release no-release,https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),schema-evolution,schema with migration,https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),tombstoning,append-only no delete,https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mot-memory-of-thought--arxiv-2305-05181,MoT (Memory-of-Thought),versioning,immutable append-log,https://arxiv.org/abs/2305.05181,real-data,citation-added,1
mpo,MPO,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2503.09572,real-data,citation-added,1
mpo,MPO,founders,no data — no URL in landscape HTML; searched EMNLP 2025 MPO meta plan optimisation,https://arxiv.org/abs/2503.09572,real-data,citation-added,1
mpo,MPO,modalities,text,https://arxiv.org/abs/2503.09572,real-data,citation-added,1
mpo,MPO,schema-evolution,schema with migration,https://arxiv.org/abs/2503.09572,real-data,citation-added,1
mpo,MPO,volume,no scale claim — research (EMNLP 2025),https://arxiv.org/abs/2503.09572,real-data,citation-added,1
namms--arxiv-2410-13166,NAMMs,consistency,strong,https://arxiv.org/abs/2410.13166,real-data,citation-added,1
namms--arxiv-2410-13166,NAMMs,forgetting,LRU eviction,https://arxiv.org/abs/2410.13166,real-data,citation-added,1
namms--arxiv-2410-13166,NAMMs,schema-evolution,schema locked,https://arxiv.org/abs/2410.13166,real-data,citation-added,1
namms--arxiv-2410-13166,NAMMs,tombstoning,hard-delete supported,https://arxiv.org/abs/2410.13166,real-data,citation-added,1
namms--arxiv-2410-13166,NAMMs,versioning,none,https://arxiv.org/abs/2410.13166,real-data,citation-added,1
