# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
kag--arxiv-2409-13731,KAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2409.13731,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
kag--arxiv-2409-13731,KAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2409.13731,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
kag--arxiv-2409-13731,KAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2409.13731,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
kag--arxiv-2409-13731,KAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2409.13731,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
kag--arxiv-2409-13731,KAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2409.13731,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,citations,mark-depth-floor,not documented publicly,https://github.com/microsoft/graphrag/discussions/1490,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `citations` semantics; not documented.,10,fillable-and-missing
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,claims,set-citation,Lower indexing cost than GraphRAG (claimed milestone for the GraphRAG repo).,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://github.com/microsoft/graphrag/discussions/1490,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,created,set-citation,2024-03,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,namespace,mark-depth-floor,not documented publicly,https://github.com/microsoft/graphrag/discussions/1490,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://github.com/microsoft/graphrag/discussions/1490,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: LazyGraphRAG benchmark; LazyGraphRAG evaluation results; LazyGraphRAG LOCOMO score; LazyGraphRAG ConvoMem score; LazyGraphRAG LongMemEval score; LazyGraphRAG ablation table; LazyGraphRAG paper,10,fillable-and-missing
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,repro,mark-depth-floor,not documented publicly,https://github.com/microsoft/graphrag/discussions/1490,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `repro` semantics; not documented.,5,fillable-and-missing
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lazygraphrag--gh-microsoft-graphrag,LazyGraphRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://github.com/microsoft/graphrag/discussions/1490,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,claims,set-citation,EMNLP 2025 Findings. Recent updates added OpenSearch unified storage backend and reranker support.,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://github.com/HKUDS/LightRAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,created,set-citation,2024-10,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,namespace,mark-depth-floor,not documented publicly,https://github.com/HKUDS/LightRAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://github.com/HKUDS/LightRAG,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: LightRAG benchmark; LightRAG evaluation results; LightRAG LOCOMO score; LightRAG ConvoMem score; LightRAG LongMemEval score; LightRAG ablation table; LightRAG paper,10,fillable-and-missing
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
lightrag--gh-hkuds-lightrag,LightRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://github.com/HKUDS/LightRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,claims,set-citation,"Recall@1 NQ 52→71%; Recall@2 HotpotQA 47→72%. EM 62.7% NQ, 64.3% HotpotQA. Jun 2024.",https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2406.15319,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,created,set-citation,2024-06,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2406.15319,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
longrag--arxiv-2406-15319,LongRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2406.15319,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,claims,set-citation,+20% retrieval success ratio over 18 RAG baselines on real-world use cases; same latency as standard RAG.,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2406.05085,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,created,set-citation,2024-05,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,license,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2406.05085,not-applicable,`license` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2406.05085,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2406.05085,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Multi-Head RAG (MHRAG) benchmark; Multi-Head RAG (MHRAG) evaluation results; Multi-Head RAG (MHRAG) LOCOMO score; Multi-Head RAG (MHRAG) ConvoMem score; Multi-Head RAG (MHRAG) LongMemEval score; Multi-Head RAG (MHRAG) ablation table; Multi-Head RAG (MHRAG) paper,10,fillable-and-missing
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
multi-head-rag-mhrag--arxiv-2406-05085,Multi-Head RAG (MHRAG),Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2406.05085,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://github.com/BUPT-GAMMA/PathRAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,created,set-citation,2025-02,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,namespace,mark-depth-floor,not documented publicly,https://github.com/BUPT-GAMMA/PathRAG,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://github.com/BUPT-GAMMA/PathRAG,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: PathRAG benchmark; PathRAG evaluation results; PathRAG LOCOMO score; PathRAG ConvoMem score; PathRAG LongMemEval score; PathRAG ablation table; PathRAG paper,10,fillable-and-missing
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
pathrag--gh-bupt-gamma-pathrag,PathRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://github.com/BUPT-GAMMA/PathRAG,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,claims,set-citation,"Consistently improves domain-specific RAG on PubMed, HotpotQA, and Gorilla API Bench.",https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,contradiction,set-citation,LLM resolves and overwrites,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,created,set-citation,2023-05,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,forgetting,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2403.10131,not-applicable,`forgetting` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,latest-release,set-citation,v1.3 2025-07-17,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2403.10131,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: RAFT benchmark; RAFT evaluation results; RAFT LOCOMO score; RAFT ConvoMem score; RAFT LongMemEval score; RAFT ablation table; RAFT paper,10,fillable-and-missing
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema locked,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,tombstoning,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2403.10131,not-applicable,`tombstoning` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raft--arxiv-2403-10131,RAFT,Retrieval-as-memory hybrids,versioning,set-citation,snapshots,https://arxiv.org/abs/2403.10131,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,claims,set-citation,+20% absolute accuracy on QuALITY benchmark with GPT-4. Multi-step-reasoning state of the art on QA tasks at publication.,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,consistency,mark-depth-floor,not documented publicly,https://github.com/parthsarthi03/raptor,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `consistency` semantics; not documented.,5,fillable-and-missing
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,created,set-citation,2024-02,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,namespace,mark-depth-floor,not documented publicly,https://github.com/parthsarthi03/raptor,depth-floor-reached,Searched product docs / GitHub README / blog / changelog for `namespace` semantics; not documented.,5,fillable-and-missing
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://github.com/parthsarthi03/raptor,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: RAPTOR benchmark; RAPTOR evaluation results; RAPTOR LOCOMO score; RAPTOR ConvoMem score; RAPTOR LongMemEval score; RAPTOR ablation table; RAPTOR paper,10,fillable-and-missing
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
raptor--gh-parthsarthi03-raptor,RAPTOR,Retrieval-as-memory hybrids,versioning,set-citation,none,https://github.com/parthsarthi03/raptor,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2002.08909,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,contradiction,set-citation,LLM resolves and overwrites,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,created,set-citation,2018-10,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,forgetting,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2002.08909,not-applicable,`forgetting` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2002.08909,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2002.08909,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: REALM benchmark; REALM evaluation results; REALM LOCOMO score; REALM ConvoMem score; REALM LongMemEval score; REALM ablation table; REALM paper,10,fillable-and-missing
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,tombstoning,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2002.08909,not-applicable,`tombstoning` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
realm--arxiv-2002-08909,REALM,Retrieval-as-memory hybrids,versioning,set-citation,snapshots,https://arxiv.org/abs/2002.08909,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
