# Round 9 — Bucket 6 deep-fill: KG / vector / enterprise / research
# generated_by: scripts/round-9-bucket-6 (one-shot)
# date: 2026-05-07
# total_rows: 952
# pri10_filled: 45
# pri5_filled: 218
# pri3_filled: 44
# pri1_filled: 645
# sections: Knowledge-graph platforms, Vector-database infrastructure, Enterprise-search adjacencies, Research / specialised systems
# scope: 50 records, 952 candidate gaps
# fallback_chain: per-record column-specific citation map -> per-record default URL (record.url)
# columns: record_id,record_name,section,column,gap_class,priority,new_value,citation_url,status,notes
record_id,record_name,section,column,gap_class,priority,new_value,citation_url,status,notes
mempalace--mempalace-net,MemPalace,Research / specialised systems,desc,real-data-no-citation,1,Spatial-metaphor memory (wings / rooms / halls) on top of verbatim chunked storage. Independent analysis suggests the score is driven by verbatim storage + ChromaDB defaults rather than the palace structure.,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,forgetting,real-data-no-citation,1,none (permanent),https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,links,real-data-no-citation,1,GitHub MemPalace/mempalace mempalace.net arxiv 2604.21284 (critical analysis) Vectorize benchmark debunk,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,namespace,real-data-no-citation,1,per-tenant,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,optimised-for,real-data-no-citation,1,research positioning (see memory_model),https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,perf,shallow-prose,1,96.6% LMES ⚠,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,pros,real-data-no-citation,1,Three-layer corpus model (raw / governed / substrate) with explicit governance phases — most architecturally principled OSS memory framework.,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,schema-evolution,real-data-no-citation,1,schema with migration,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,tombstoning,real-data-no-citation,1,append-only no delete,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,type,real-data-no-citation,1,Verbatim chunks + spatial metaphor,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,validated-verticals,real-data-no-citation,1,research only,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
mempalace--mempalace-net,MemPalace,Research / specialised systems,versioning,real-data-no-citation,1,immutable append-log,https://www.mempalace.net/,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,cons,real-data-no-citation,1,Preprint; eval coverage narrow.,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,desc,real-data-no-citation,1,Temporal-Hierarchical Memory Consolidation. 5-layer Temporal Memory Tree (segments → profiles); semantic-guided consolidation without fine-tuning; complexity-aware recall planning + gating. Jan 2026.,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,forgetting,real-data-no-citation,1,consolidation/summarization,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,links,real-data-no-citation,1,arxiv 2601.02845 GitHub TiMEM-AI/timem,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,optimised-for,real-data-no-citation,1,research positioning (see memory_model),https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,pros,real-data-no-citation,1,Time-aware memory model — explicit temporal indexing of stored facts.,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,type,real-data-no-citation,1,Temporal Memory Tree (5-layer),https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,validated-verticals,real-data-no-citation,1,research only,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
timem--arxiv-2601-02845,TiMem,Research / specialised systems,versioning,real-data-no-citation,1,snapshots,https://arxiv.org/abs/2601.02845,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,cons,real-data-no-citation,1,Closed weights; reproducibility limited; benchmark coverage narrower than published claims suggest.,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,contradiction,real-data-no-citation,1,LLM resolves and overwrites,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,desc,real-data-no-citation,1,"Neural long-term memory module that learns to memorise at test time. Uses gradient-of-loss as ""surprise"" signal; adaptive weight-decay forgetting. Three variants: MAC (memory-as-context), MAG (memory-as-gate), MAL (memory-as-layer).",https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,forgetting,real-data-no-citation,1,TTL-based,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,links,real-data-no-citation,1,arxiv 2501.00663 Google Research blog Titans Revisited (analysis),https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,optimised-for,real-data-no-citation,1,research positioning (see memory_model),https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,pros,real-data-no-citation,1,Google's response to Mamba — long-term memory module learns at test time; widely discussed in 2025.,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,schema-evolution,real-data-no-citation,1,schema locked,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,type,real-data-no-citation,1,Neural fast/slow + surprise gating,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,validated-verticals,real-data-no-citation,1,research only,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
titans-google--research-google,Titans (Google),Research / specialised systems,versioning,real-data-no-citation,1,snapshots,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,cons,real-data-no-citation,1,Less developer-API-friendly than Pinecone / Weaviate; positioning straddles ML training and runtime memory.,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,desc,real-data-no-citation,1,Deep Memory feature optimises embedding space per use-case (+22% retrieval accuracy). Deep Lake PG unifies serverless Postgres (agent short-term state) + billion-scale vector search (long-term memory).,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,forgetting,real-data-no-citation,1,none (permanent),https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,links,real-data-no-citation,1,activeloop.ai,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,namespace,real-data-no-citation,1,per-tenant,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,pros,real-data-no-citation,1,Multi-modal data lake (vectors + images + video) with version control — strong for ML data pipelines plus memory.,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,schema-evolution,real-data-no-citation,1,schema with migration,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,type,real-data-no-citation,1,Multimodal vector + serverless Postgres,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,versioning,real-data-no-citation,1,immutable append-log,https://activeloop.ai/,real-data,citation backfill (value unchanged)
activeloop-deep-lake--activeloop-ai,Activeloop Deep Lake,Vector-database infrastructure,webhooks,real-data-no-citation,1,no,https://activeloop.ai/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,cons,real-data-no-citation,1,Production scale-out story is less mature than Weaviate / Qdrant; managed cloud (Chroma Cloud) is newer.,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,desc,real-data-no-citation,1,Limited native hybrid (users build RRF custom). Fast Rust core (v2.5).,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,links,real-data-no-citation,1,trychroma.com GitHub chroma-core/chroma,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,pros,real-data-no-citation,1,Lowest-friction local vector store — embedded mode means zero ops for prototyping; popular default in agent tutorials.,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,type,real-data-no-citation,1,Embedded vector DB (Rust core),https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.trychroma.com/,real-data,citation backfill (value unchanged)
chroma--trychroma-com,Chroma,Vector-database infrastructure,webhooks,real-data-no-citation,1,no,https://www.trychroma.com/,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,cons,real-data-no-citation,1,Databricks-only; less mature ecosystem of agent integrations than Pinecone / Weaviate.,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,desc,real-data-no-citation,1,"Storage-optimised index scaling to billions of vectors. Hosted MCP servers for UC functions, Genie, Vector Search. Agent framework integrates retrieval with Unity Catalog governance.",https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,forgetting,real-data-no-citation,1,none (permanent),https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,links,real-data-no-citation,1,Databricks Vector Search,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,namespace,real-data-no-citation,1,per-tenant,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,pros,real-data-no-citation,1,Vector index inside the Databricks lakehouse with first-class Delta integration; strong for shops already centralized on Databricks.,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,schema-evolution,real-data-no-citation,1,schema with migration,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,tombstoning,real-data-no-citation,1,soft-delete only,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,type,real-data-no-citation,1,Storage-optimised + Unity Catalog governance,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
databricks-vector-search--databricks-com,Databricks Vector Search,Vector-database infrastructure,versioning,real-data-no-citation,1,immutable append-log,https://www.databricks.com/product/machine-learning/vector-search,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,cons,real-data-no-citation,1,Vector performance is behind dedicated engines; ML extensions vary across the Elastic vs OpenSearch fork.,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,desc,real-data-no-citation,1,Mature hybrid (BM25 + vector) implementations. RRF + weighted combination. Elastic ELSER sparse model.,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,forgetting,real-data-no-citation,1,none (permanent),https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,links,real-data-no-citation,1,elastic.co opensearch.org,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,namespace,real-data-no-citation,1,per-tenant,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,pros,real-data-no-citation,1,"Ubiquitous in enterprise stacks — vector search added without requiring a new database; mature ops, observability, and security.",https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,schema-evolution,real-data-no-citation,1,schema with migration,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,type,real-data-no-citation,1,Mature hybrid search,https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.elastic.co/,real-data,citation backfill (value unchanged)
elasticsearch-opensearch--elastic-co,Elasticsearch / OpenSearch,Vector-database infrastructure,versioning,real-data-no-citation,1,immutable append-log,https://www.elastic.co/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,cons,real-data-no-citation,1,Newer ecosystem; fewer integrations than Pinecone / Weaviate; Lance format is non-standard so portability requires conversion.,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,desc,real-data-no-citation,1,Embedded vector DB (Arrow columnar). RRF reranker. Petabyte-scale on disk.,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,links,real-data-no-citation,1,lancedb.com GitHub lancedb/lancedb,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,pros,real-data-no-citation,1,Built on Lance columnar format — gives you vector search + analytical SQL on the same data without ETL between systems.,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,type,real-data-no-citation,1,Embedded Arrow-columnar vector DB,https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://lancedb.com/,real-data,citation backfill (value unchanged)
lancedb--lancedb-com,LanceDB,Vector-database infrastructure,webhooks,real-data-no-citation,1,no,https://lancedb.com/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,cons,real-data-no-citation,1,Smaller community than mainstream vector DBs; less flexibility on embedding model choice.,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,desc,real-data-no-citation,1,End-to-end multimodal (text + image) vector search via single API. Handles embedding generation internally. Ecommerce personalization with proprietary models.,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,forgetting,real-data-no-citation,1,none (permanent),https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,import-export,shallow-prose,1,JSON via REST,https://docs.marqo.ai/2.0/API-Reference/Documents/get_documents/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,links,real-data-no-citation,1,marqo.ai,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,namespace,real-data-no-citation,1,per-tenant,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,pros,real-data-no-citation,1,Tightly integrates embedding generation with vector search — no separate embedding pipeline needed.,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,schema-evolution,real-data-no-citation,1,schema with migration,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,type,real-data-no-citation,1,Multimodal vector via single API,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,versioning,real-data-no-citation,1,immutable append-log,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
marqo--marqo-ai,Marqo,Vector-database infrastructure,webhooks,real-data-no-citation,1,no,https://www.marqo.ai/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,cons,real-data-no-citation,1,Operational complexity is high vs Pinecone-managed; documentation can be uneven across language clients.,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,desc,real-data-no-citation,1,Multi-vector columns (10 simultaneous). Native hybrid search (v2.5). CAGRA + Vamana GPU/CPU (v2.6).,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,links,real-data-no-citation,1,milvus.io GitHub milvus-io/milvus,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,pros,real-data-no-citation,1,Largest-scale OSS vector DB — billions of vectors comfortably; CNCF graduate; strong community in China + research labs.,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,time-to-running,real-data-no-citation,1,<10min (managed cloud) to <1hr (self-host Docker),https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,type,real-data-no-citation,1,Multi-vector + hybrid + GPU,https://milvus.io/,real-data,citation backfill (value unchanged)
milvus--milvus-io,Milvus,Vector-database infrastructure,validated-verticals,real-data-no-citation,1,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://milvus.io/,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,adjacent-infrastructure,real-data-no-citation,1,BYO embedding model + LLM; this IS the vector store,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,anti-fit,real-data-no-citation,1,not for relational / graph-heavy queries (vector-first by design),https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,cons,real-data-no-citation,1,Vector index quality lags dedicated engines on benchmark recall; pricing tied to Atlas tier.,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,desc,real-data-no-citation,1,Agent memory store for both short-term (document) and long-term (vector). LangGraph checkpointer for stateful agents. Vector search extended to Community Edition (Sept 2025).,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,links,real-data-no-citation,1,Atlas Vector Search,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,mindshare,real-data-no-citation,1,2 inbound,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,optimised-for,real-data-no-citation,1,low-latency similarity search + scale,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
mongodb-atlas-vector-search--mongodb-com,MongoDB Atlas Vector Search,Vector-database infrastructure,pros,real-data-no-citation,1,Vector search inside the database your app already uses — eliminates a separate vector DB for many MongoDB-shop architectures.,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,citation backfill (value unchanged)
