# Round 9 — Path A quintet citation backfill
# generated_by: scripts/path_a_quintet.py
# source: web/landscape.json
# total_rows: 2575
# matched_cells (status=real-data, citation=null): 2575
# resolved: 2570
# unresolvable: 5
# per_column_resolved:
#   desc: 514
#   type: 514
#   pros: 514
#   cons: 514
#   links: 514
# per_source_resolved:
#   record.url: 2510
#   cells.gh.citation: 5
#   cells.created.citation: 55
# fallback_chain: record.url -> cells.gh.citation -> cells.created.citation -> unresolvable
# columns: record_id,record_name,column,new_value,citation_url,status
record_id,record_name,column,new_value,citation_url,status
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,desc,Episodic simulation and memory for vision-language navigation.,https://arxiv.org/abs/2412.01857,real-data
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,type,Episodic simulation memory,https://arxiv.org/abs/2412.01857,real-data
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,pros,Imagination-based planning with memory of imagined trajectories.,https://arxiv.org/abs/2412.01857,real-data
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,cons,Preprint; imagined-trajectory quality varies.,https://arxiv.org/abs/2412.01857,real-data
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,links,arxiv 2412.01857,https://arxiv.org/abs/2412.01857,real-data
plaud-notepin--plaud-ai,Plaud NotePin,desc,"Magnetic clip-on wearable. Records in-person conversations and calls; AI summaries, action items, searchable transcripts. AES-256 + TLS 1.2 in transit; doesn't retain audio after transcription. Also sells Note (card-form recorder) and Note Pro.",https://www.plaud.ai,real-data
plaud-notepin--plaud-ai,Plaud NotePin,type,Magnetic clip-on + AI transcription,https://www.plaud.ai,real-data
plaud-notepin--plaud-ai,Plaud NotePin,pros,"Hardware + AI integrated — single-vendor accountability for capture, transcription, and privacy posture; ISO 27001 / SOC II / HIPAA certified.",https://www.plaud.ai,real-data
plaud-notepin--plaud-ai,Plaud NotePin,cons,Hardware lock-in ($169 device); transcription requires cloud unless self-hosted.,https://www.plaud.ai,real-data
plaud-notepin--plaud-ai,Plaud NotePin,links,plaud.ai NotePin product data policy,https://www.plaud.ai,real-data
polyai--poly-ai,PolyAI,desc,"Enterprise voice agents. Context heavily runtime-injected from CRM / telephony / API / user history; passes context to humans on escalation. Strong on plumbing, lighter on autonomous memory accumulation.",https://poly.ai,real-data
polyai--poly-ai,PolyAI,type,Runtime context-orchestration framework,https://poly.ai,real-data
polyai--poly-ai,PolyAI,pros,Voice-first conversational AI for customer service; memory tuned for IVR + telephony flows.,https://poly.ai,real-data
polyai--poly-ai,PolyAI,cons,Voice scope; smaller mind-share in chat / messaging channels.,https://poly.ai,real-data
polyai--poly-ai,PolyAI,links,poly.ai,https://poly.ai,real-data
poolparty-now-graphwise--poolparty-biz,PoolParty (now Graphwise),desc,Taxonomy and knowledge organisation. Taxonomy Advisor (LLM-powered). SKOS-based.,https://www.poolparty.biz/,real-data
poolparty-now-graphwise--poolparty-biz,PoolParty (now Graphwise),type,SKOS-based taxonomy + LLM advisor,https://www.poolparty.biz/,real-data
poolparty-now-graphwise--poolparty-biz,PoolParty (now Graphwise),pros,"Mature semantic taxonomy + thesaurus product; strong in publishing, museums, and government metadata management.",https://www.poolparty.biz/,real-data
poolparty-now-graphwise--poolparty-biz,PoolParty (now Graphwise),cons,"Niche to taxonomy management; absorbed under the Graphwise brand alongside GraphDB, leading to product-line ambiguity.",https://www.poolparty.biz/,real-data
poolparty-now-graphwise--poolparty-biz,PoolParty (now Graphwise),links,poolparty.biz Graphwise (post-merger),https://www.poolparty.biz/,real-data
prime--arxiv-2509-22315,PRIME,desc,Planning- and retrieval-integrated memory for enhanced reasoning.,https://arxiv.org/abs/2509.22315,real-data
prime--arxiv-2509-22315,PRIME,type,Planning + retrieval-integrated memory,https://arxiv.org/abs/2509.22315,real-data
prime--arxiv-2509-22315,PRIME,pros,Prompt-rewriting memory — agent rewrites prompts based on past failures.,https://arxiv.org/abs/2509.22315,real-data
prime--arxiv-2509-22315,PRIME,cons,Preprint; rewrite quality varies by task.,https://arxiv.org/abs/2509.22315,real-data
prime--arxiv-2509-22315,PRIME,links,arxiv 2509.22315,https://arxiv.org/abs/2509.22315,real-data
principles--arxiv-2509-17459,PRINCIPLES,desc,Synthetic strategy memory for proactive dialogue agents.,https://arxiv.org/abs/2509.17459,real-data
principles--arxiv-2509-17459,PRINCIPLES,type,Synthetic strategy memory,https://arxiv.org/abs/2509.17459,real-data
principles--arxiv-2509-17459,PRINCIPLES,pros,Principles-based agent memory — high-level rules govern memory operations.,https://arxiv.org/abs/2509.17459,real-data
principles--arxiv-2509-17459,PRINCIPLES,cons,Preprint; principle authoring is human-effort intensive.,https://arxiv.org/abs/2509.17459,real-data
principles--arxiv-2509-17459,PRINCIPLES,links,arxiv 2509.17459,https://arxiv.org/abs/2509.17459,real-data
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),desc,"Pre-trains a large multi-task world model on offline data across many continuous-control tasks, then extracts task-specific policies by differentiating through the model with first-order gradient optimisation. World model serves as compressed environment memory enabling policy transfer.",https://arxiv.org/abs/2407.02466,real-data
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),type,Multi-task world-model + first-order gradient policies,https://arxiv.org/abs/2407.02466,real-data
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),pros,Policy learning grounded in large pretrained world models.,https://arxiv.org/abs/2407.02466,real-data
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),cons,Preprint; world-model scale-policy-learning interaction unclear.,https://arxiv.org/abs/2407.02466,real-data
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),links,arxiv 2407.02466,https://arxiv.org/abs/2407.02466,real-data
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,desc,Pydantic-AI ships no native persistent memory; agents start fresh each run. Long-term memory typically added via third-party integration (e.g. Hindsight) using tools + auto-injected memory instructions.,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,real-data
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,type,External memory bolted on,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,real-data
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,pros,Type-safe agents with explicit memory backend — strongest TypeScript-style typing in Python AI.,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,real-data
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,cons,Pydantic-AI is newer; ecosystem of pre-built integrations is smaller than LangChain's.,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,real-data
pydantic-ai-hindsight--hindsight-vectorize-io,Pydantic-AI + Hindsight,links,Pydantic-AI persistent memory writeup,https://hindsight.vectorize.io/blog/2026/03/09/pydantic-ai-persistent-memory,real-data
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,desc,"Memory exposed via Anthropic SDK's BetaAbstractMemoryTool when Anthropic provider is active. No built-in persistent storage in the framework itself. Other providers require external memory (Hindsight, Mem0) wired in manually.",https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,real-data
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,type,Tool-delegated to model provider,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,real-data
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,pros,Type-safe memory primitive inside Pydantic-AI's agent design; clean SDK ergonomics.,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,real-data
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,cons,Thinner feature surface than dedicated memory layers.,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,real-data
pydantic-ai-memorytool--pydantic-dev,Pydantic-AI MemoryTool,links,built-in tools docs,https://pydantic.dev/docs/ai/tools-toolsets/builtin-tools/,real-data
qdrant--qdrant-tech,Qdrant,desc,Distribution-Based Score Fusion + RRF. Sparse vectors native; filtering via ANN graph modification.,https://qdrant.tech/,real-data
qdrant--qdrant-tech,Qdrant,type,Vector DB + DBSF + RRF,https://qdrant.tech/,real-data
qdrant--qdrant-tech,Qdrant,pros,Rust-built — fastest of the OSS vector DBs in many benchmarks; strong filtering and hybrid search; clean API.,https://qdrant.tech/,real-data
qdrant--qdrant-tech,Qdrant,cons,Smaller managed-cloud presence than Pinecone; ecosystem of integrations still maturing relative to Weaviate.,https://qdrant.tech/,real-data
qdrant--qdrant-tech,Qdrant,links,qdrant.tech GitHub qdrant/qdrant,https://qdrant.tech/,real-data
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,desc,"Tracks per-card answer history within a study set; computes a Memory Score for SRS scheduling. Magic Notes converts uploaded content (notes, PDFs, URLs) into flashcard sets automatically. Q-Chat, the conversational AI layer, was discontinued June 2025. Personalization is scoped to individual study sets, not a unified cross-subject learner model.",https://quizlet.com/features/ai-study-tools,real-data
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,type,Per-set Memory Score (SRS) + Magic Notes generation,https://quizlet.com/features/ai-study-tools,real-data
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,pros,SRS scheduling is algorithmically mature; Magic Notes dramatically reduces friction creating structured study material from unstructured content.,https://quizlet.com/features/ai-study-tools,real-data
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,cons,Memory is siloed per study set with no cross-set or cross-subject learner model; Q-Chat shutdown left a gap in adaptive tutoring; memory does not carry forward to user-created content.,https://quizlet.com/features/ai-study-tools,real-data
quizlet-ai-study-tools-magic-notes--quizlet-com,Quizlet — AI Study Tools / Magic Notes,links,AI Study Tools SRS feature,https://quizlet.com/features/ai-study-tools,real-data
r-mem--arxiv-2502-15957,R³Mem,desc,Bridging memory retention and retrieval via reversible compression.,https://arxiv.org/abs/2502.15957,real-data
r-mem--arxiv-2502-15957,R³Mem,type,Reversible compression memory,https://arxiv.org/abs/2502.15957,real-data
r-mem--arxiv-2502-15957,R³Mem,pros,"Triple-R memory: read, reason, refine.",https://arxiv.org/abs/2502.15957,real-data
r-mem--arxiv-2502-15957,R³Mem,cons,Preprint; refine-step adds inference cost.,https://arxiv.org/abs/2502.15957,real-data
r-mem--arxiv-2502-15957,R³Mem,links,arxiv 2502.15957,https://arxiv.org/abs/2502.15957,real-data
r2i--arxiv-2403-04253,R2I,desc,Memory-enhanced model-based RL agent built on DreamerV3. Modifies S4 to handle long temporal dependencies. Keeps DreamerV3's generality.,https://arxiv.org/abs/2403.04253,real-data
r2i--arxiv-2403-04253,R2I,type,DreamerV3 + S4 long-range memory,https://arxiv.org/abs/2403.04253,real-data
r2i--arxiv-2403-04253,R2I,pros,Recurrent retrieval for imagined-state planning.,https://arxiv.org/abs/2403.04253,real-data
r2i--arxiv-2403-04253,R2I,cons,Preprint; eval scope limited.,https://arxiv.org/abs/2403.04253,real-data
r2i--arxiv-2403-04253,R2I,links,arxiv 2403.04253,https://arxiv.org/abs/2403.04253,real-data
raft--arxiv-2403-10131,RAFT,desc,UC Berkeley. Trains the model to ignore distractor documents and quote the relevant text in chain-of-thought.,https://arxiv.org/abs/2403.10131,real-data
raft--arxiv-2403-10131,RAFT,type,Retrieval-augmented fine-tuning,https://arxiv.org/abs/2403.10131,real-data
raft--arxiv-2403-10131,RAFT,pros,Retrieval-augmented fine-tuning — model trained to use retrieval cleanly.,https://arxiv.org/abs/2403.10131,real-data
raft--arxiv-2403-10131,RAFT,cons,Training cost is significant; tied to specific corpus.,https://arxiv.org/abs/2403.10131,real-data
raft--arxiv-2403-10131,RAFT,links,arxiv 2403.10131 Gorilla blog OpenReview,https://arxiv.org/abs/2403.10131,real-data
raptor--gh-parthsarthi03-raptor,RAPTOR,desc,"Recursively embeds, clusters, and summarises chunks into a tree of abstractions. Retrieval traverses the tree at query time. ICLR 2024.",https://github.com/parthsarthi03/raptor,real-data
raptor--gh-parthsarthi03-raptor,RAPTOR,type,Recursive abstractive summary tree,https://github.com/parthsarthi03/raptor,real-data
raptor--gh-parthsarthi03-raptor,RAPTOR,pros,Hierarchical clustering retrieval — multi-resolution recall over long documents; widely adopted in 2024 RAG stacks.,https://github.com/parthsarthi03/raptor,real-data
raptor--gh-parthsarthi03-raptor,RAPTOR,cons,Indexing cost grows with corpus; cluster quality depends on embedding choice.,https://github.com/parthsarthi03/raptor,real-data
raptor--gh-parthsarthi03-raptor,RAPTOR,links,GitHub parthsarthi03/raptor arxiv 2401.18059 OpenReview (ICLR),https://github.com/parthsarthi03/raptor,real-data
ratine--gh-goweft-ratine,Ratine,desc,"Only tool found that scans the persistent memory layer on disk rather than runtime tracing. Detects injected instructions, obfuscated payloads (zero-width Unicode, base64, homoglyphs, hex), C2-pattern URLs, credential leakage. ratine diff compares snapshots for belief drift.",https://github.com/goweft/ratine,real-data
ratine--gh-goweft-ratine,Ratine,type,Offline scanner — memory poisoning detector,https://github.com/goweft/ratine,real-data
ratine--gh-goweft-ratine,Ratine,pros,Memory-specific observability with explicit memory-quality dashboards.,https://github.com/goweft/ratine,real-data
ratine--gh-goweft-ratine,Ratine,cons,Newer entrant; small adoption signal; thin documentation.,https://github.com/goweft/ratine,real-data
ratine--gh-goweft-ratine,Ratine,links,GitHub goweft/ratine,https://github.com/goweft/ratine,real-data
razorattention--openreview-net,RazorAttention,desc,Efficient KV-cache compression through retrieval heads.,https://openreview.net/forum?id=tkiZQlL04w,real-data
razorattention--openreview-net,RazorAttention,type,KV-cache compression via retrieval heads,https://openreview.net/forum?id=tkiZQlL04w,real-data
razorattention--openreview-net,RazorAttention,pros,Aggressive KV pruning for long context with retention of high-importance tokens.,https://openreview.net/forum?id=tkiZQlL04w,real-data
razorattention--openreview-net,RazorAttention,cons,Research-stage; pruning quality bounded by importance heuristic.,https://openreview.net/forum?id=tkiZQlL04w,real-data
razorattention--openreview-net,RazorAttention,links,OpenReview,https://openreview.net/forum?id=tkiZQlL04w,real-data
read-ai--read-ai,Read.ai,desc,"Meeting bot + browser extension. Captures audio + video; engagement scoring (talk-time, sentiment, attention); enterprise search across all past meetings. ""Ada"" digital-twin feature builds an AI memory of work patterns.",https://www.read.ai,real-data
read-ai--read-ai,Read.ai,type,Meeting bot + analytics + Ada digital twin,https://www.read.ai,real-data
read-ai--read-ai,Read.ai,pros,"Engagement analytics layer (talk-time, sentiment) is unique vs other meeting bots; Ada digital-twin builds long-running work-pattern memory.",https://www.read.ai,real-data
read-ai--read-ai,Read.ai,cons,Engagement scoring raises analytics-on-coworkers concerns; Ada digital-twin is opaque about what it stores.,https://www.read.ai,real-data
read-ai--read-ai,Read.ai,links,read.ai plans + pricing,https://www.read.ai,real-data
readagent--arxiv-2402-09727,ReadAgent,desc,"Google Research / DeepMind. Prompts LLM to segment long documents into ""pages,"" compresses each to a short gist stored as episodic memory, re-reads original pages on demand at answer time. Pure prompting, no fine-tuning.",https://arxiv.org/abs/2402.09727,real-data
readagent--arxiv-2402-09727,ReadAgent,type,Gist-episodic compression + on-demand lookup,https://arxiv.org/abs/2402.09727,real-data
readagent--arxiv-2402-09727,ReadAgent,pros,"Read-then-act memory — agent reads documents, summarizes, acts.",https://arxiv.org/abs/2402.09727,real-data
readagent--arxiv-2402-09727,ReadAgent,cons,Preprint; summarization quality bounds downstream action quality.,https://arxiv.org/abs/2402.09727,real-data
readagent--arxiv-2402-09727,ReadAgent,links,arxiv 2402.09727,https://arxiv.org/abs/2402.09727,real-data
realm--arxiv-2002-08909,REALM,desc,"Foundational paper. Augments LM pre-training with a latent knowledge retriever — model retrieves and attends over Wikipedia-scale corpus during pre-training, fine-tuning, and inference. Backprop through retrieval over millions of documents. Guu et al., Google, ICML 2020.",https://arxiv.org/abs/2002.08909,real-data
realm--arxiv-2002-08909,REALM,type,Retrieval-augmented LM pre-training,https://arxiv.org/abs/2002.08909,real-data
realm--arxiv-2002-08909,REALM,pros,Foundational Google paper — defined retrieval-augmented language model pretraining.,https://arxiv.org/abs/2002.08909,real-data
realm--arxiv-2002-08909,REALM,cons,2020 era — pre-LLM-agent; modern RAG approaches have superseded in practice.,https://arxiv.org/abs/2002.08909,real-data
realm--arxiv-2002-08909,REALM,links,arxiv 2002.08909 Google Research code,https://arxiv.org/abs/2002.08909,real-data
reasoningbank--arxiv-2509-25140,ReasoningBank,desc,Scales agent self-evolution with reasoning memory.,https://arxiv.org/abs/2509.25140,real-data
reasoningbank--arxiv-2509-25140,ReasoningBank,type,Reasoning-memory self-evolution,https://arxiv.org/abs/2509.25140,real-data
reasoningbank--arxiv-2509-25140,ReasoningBank,pros,Bank of past reasoning trajectories for agent recall.,https://arxiv.org/abs/2509.25140,real-data
reasoningbank--arxiv-2509-25140,ReasoningBank,cons,Preprint; trajectory storage scales with agent activity.,https://arxiv.org/abs/2509.25140,real-data
reasoningbank--arxiv-2509-25140,ReasoningBank,links,arxiv 2509.25140,https://arxiv.org/abs/2509.25140,real-data
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),desc,Bulatov / Kuratov / Burtsev. Adds memory tokens passed between segments — no architectural change to the Transformer.,https://arxiv.org/abs/2207.06881,real-data
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),type,Segment-level recurrence + memory tokens,https://arxiv.org/abs/2207.06881,real-data
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),pros,Defined recurrent memory tokens in transformer attention — foundational for segment-recurrent architectures.,https://arxiv.org/abs/2207.06881,real-data
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),cons,Training instability at scale; superseded for production by attention-window techniques.,https://arxiv.org/abs/2207.06881,real-data
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),links,arxiv 2207.06881 scaling-to-1M arxiv 2304.11062 GitHub booydar/RMT,https://arxiv.org/abs/2207.06881,real-data
recurrentgpt--arxiv-2305-13304,RecurrentGPT,desc,Interactive generation of arbitrarily long text.,https://arxiv.org/abs/2305.13304,real-data
recurrentgpt--arxiv-2305-13304,RecurrentGPT,type,Long-text interactive generation,https://arxiv.org/abs/2305.13304,real-data
recurrentgpt--arxiv-2305-13304,RecurrentGPT,pros,Recurrent-state GPT — explicit memory between generation cycles.,https://arxiv.org/abs/2305.13304,real-data
recurrentgpt--arxiv-2305-13304,RecurrentGPT,cons,Preprint; recurrent-state stability at long horizons unproven.,https://arxiv.org/abs/2305.13304,real-data
recurrentgpt--arxiv-2305-13304,RecurrentGPT,links,arxiv 2305.13304,https://arxiv.org/abs/2305.13304,real-data
reflect--reflect-app,Reflect,desc,Networked-thought note app with AI features. Apple-ecosystem-native; backlinks + daily notes + AI synthesis.,https://reflect.app/,real-data
reflect--reflect-app,Reflect,type,Apple-ecosystem second brain,https://reflect.app/,real-data
reflect--reflect-app,Reflect,pros,Daily-notes + linked-thinking PKM with native AI integration; calm minimalist UX.,https://reflect.app/,real-data
reflect--reflect-app,Reflect,cons,"Smaller user base than Obsidian / Notion; AI features cover the basics, not advanced memory ops.",https://reflect.app/,real-data
reflect--reflect-app,Reflect,links,reflect.app,https://reflect.app/,real-data
reflexion--arxiv-2303-11366,Reflexion,desc,Language agents with verbal reinforcement learning.,https://arxiv.org/abs/2303.11366,real-data
reflexion--arxiv-2303-11366,Reflexion,type,Verbal reinforcement learning,https://arxiv.org/abs/2303.11366,real-data
reflexion--arxiv-2303-11366,Reflexion,pros,Defined verbal RL — agents reflect on failures and improve via memory of past attempts; widely cited.,https://arxiv.org/abs/2303.11366,real-data
reflexion--arxiv-2303-11366,Reflexion,cons,Simulation-only; sample efficiency concerns; reflection quality bounded by underlying model.,https://arxiv.org/abs/2303.11366,real-data
reflexion--arxiv-2303-11366,Reflexion,links,arxiv 2303.11366 GitHub noahshinn/reflexion,https://arxiv.org/abs/2303.11366,real-data
relevance-ai-memory--relevanceai-com,Relevance AI Memory,desc,Two memory scopes: conversation metadata (KV per-conversation) and persistent memory (cross-session). Enabling metadata auto-adds Add/Read conversation metadata tools.,https://relevanceai.com/docs/agent/build-your-agent/memory,real-data
relevance-ai-memory--relevanceai-com,Relevance AI Memory,type,Short-term metadata + persistent KV store,https://relevanceai.com/docs/agent/build-your-agent/memory,real-data
relevance-ai-memory--relevanceai-com,Relevance AI Memory,pros,No-code agent platform with memory built in — fastest path to a deployed agent for non-engineers.,https://relevanceai.com/docs/agent/build-your-agent/memory,real-data
relevance-ai-memory--relevanceai-com,Relevance AI Memory,cons,Memory abstractions are simple; sophisticated agent designs hit ceilings quickly.,https://relevanceai.com/docs/agent/build-your-agent/memory,real-data
relevance-ai-memory--relevanceai-com,Relevance AI Memory,links,memory docs,https://relevanceai.com/docs/agent/build-your-agent/memory,real-data
remnote-ai--remnote-com,RemNote AI,desc,Hierarchical outline + bidirectional links + spaced-repetition flashcards. AI auto-generates flashcards/quizzes from notes; AI summaries; fill-gap questions.,https://www.remnote.com/,real-data
remnote-ai--remnote-com,RemNote AI,type,Outline + bidirectional + spaced repetition,https://www.remnote.com/,real-data
remnote-ai--remnote-com,RemNote AI,pros,"Built on a spaced-repetition substrate — memory has explicit retention scheduling, unlike most note tools that retrieve on demand.",https://www.remnote.com/,real-data
remnote-ai--remnote-com,RemNote AI,cons,Smaller user base than Notion / Obsidian; AI features lag general-purpose PKM tools.,https://www.remnote.com/,real-data
remnote-ai--remnote-com,RemNote AI,links,remnote.com,https://www.remnote.com/,real-data
repairagent--arxiv-2403-17134,RepairAgent,desc,Autonomous LLM-based agent for program repair.,https://arxiv.org/abs/2403.17134,real-data
repairagent--arxiv-2403-17134,RepairAgent,type,Autonomous program repair agent,https://arxiv.org/abs/2403.17134,real-data
repairagent--arxiv-2403-17134,RepairAgent,pros,Code-repair agent with memory of past bug patterns.,https://arxiv.org/abs/2403.17134,real-data
repairagent--arxiv-2403-17134,RepairAgent,cons,Preprint; code-repair scope only.,https://arxiv.org/abs/2403.17134,real-data
repairagent--arxiv-2403-17134,RepairAgent,links,arxiv 2403.17134,https://arxiv.org/abs/2403.17134,real-data
replicant--replicant-com,Replicant,desc,"Voice automation (payment, scheduling, order status). Memory primarily within-session with structured handoff notes; the 500M+-conversation corpus is training data, not runtime memory.",https://www.replicant.com,real-data
replicant--replicant-com,Replicant,type,Session context + structured handoff,https://www.replicant.com,real-data
replicant--replicant-com,Replicant,pros,Voice-AI with explicit task / outcome memory — strong at multi-turn problem resolution.,https://www.replicant.com,real-data
replicant--replicant-com,Replicant,cons,Closed enterprise product; voice-channel scope.,https://www.replicant.com,real-data
replicant--replicant-com,Replicant,links,replicant.com,https://www.replicant.com,real-data
replika--replika-ai,Replika,desc,"Decade-old AI companion. Memory bank logs personal facts, preferences, significant moments; writes a Diary after sessions. Memory reliability documented as weak (64% user dissatisfaction 2025) but the architecture is explicit.",https://replika.ai,real-data
replika--replika-ai,Replika,type,Memory bank + diary entries,https://replika.ai,real-data
replika--replika-ai,Replika,pros,Most users in companion-AI category; long-running relationship memory across years for many users.,https://replika.ai,real-data
replika--replika-ai,Replika,cons,Companion-product scope; recent strategic pivots have introduced uncertainty for power users.,https://replika.ai,real-data
replika--replika-ai,Replika,links,replika.ai,https://replika.ai,real-data
replit-agent--replit-com,Replit Agent,desc,"No documented built-in persistent semantic memory store. Session duration expanded to 200 min (Agent 3); Agent 4 shifts toward persistent runtimes. Temporal used for orchestration durability, not semantic memory. Cross-session memory relies on filesystem + agent-written notes.",https://replit.com/products/agent,real-data
replit-agent--replit-com,Replit Agent,type,Project-files-as-memory + Temporal orchestration,https://replit.com/products/agent,real-data
replit-agent--replit-com,Replit Agent,pros,Built into the Replit IDE so memory + execution + deployment are one product — agent memory is grounded in actual workspace state.,https://replit.com/products/agent,real-data
replit-agent--replit-com,Replit Agent,cons,Tied to Replit's hosted environment; not usable for projects living in a normal local repo.,https://replit.com/products/agent,real-data
replit-agent--replit-com,Replit Agent,links,Replit Agent docs,https://replit.com/products/agent,real-data
replit-replit-md--docs-replit-com,Replit replit.md,desc,"replit.md at project root. Persists project overview, tech stack, architectural decisions, deployment process, external resources. Scoped to Agent conversations only.",https://docs.replit.com/replitai/replit-dot-md,real-data
replit-replit-md--docs-replit-com,Replit replit.md,type,Project-level Replit Agent context,https://docs.replit.com/replitai/replit-dot-md,real-data
replit-replit-md--docs-replit-com,Replit replit.md,pros,Replit's project-level memory file — automatic context for the agent inside Replit's hosted environment.,https://docs.replit.com/replitai/replit-dot-md,real-data
replit-replit-md--docs-replit-com,Replit replit.md,cons,Replit-only; tied to Replit's hosted workspace model.,https://docs.replit.com/replitai/replit-dot-md,real-data
replit-replit-md--docs-replit-com,Replit replit.md,links,replit.md docs,https://docs.replit.com/replitai/replit-dot-md,real-data
researchrabbit--researchrabbit-ai,ResearchRabbit,desc,"Literature discovery + citation mapping. Oct 2025 revamp formalises checkpointed search paths as named ""rabbit holes"" — each checkpoint is a saved state of the citation graph the user can branch from. Navigational memory rather than stateless re-querying.",https://www.researchrabbit.ai/,real-data
researchrabbit--researchrabbit-ai,ResearchRabbit,type,"Iterative paper-graph ""rabbit-hole"" checkpoints",https://www.researchrabbit.ai/,real-data
researchrabbit--researchrabbit-ai,ResearchRabbit,pros,Visual citation graph navigation — memory is the mental model of related-work landscapes.,https://www.researchrabbit.ai/,real-data
researchrabbit--researchrabbit-ai,ResearchRabbit,cons,Visual-discovery scope; less useful for direct Q&A or summarization.,https://www.researchrabbit.ai/,real-data
researchrabbit--researchrabbit-ai,ResearchRabbit,links,researchrabbit.ai,https://www.researchrabbit.ai/,real-data
resum--arxiv-2509-13313,ReSum,desc,Unlocks long-horizon search intelligence via context summarisation.,https://arxiv.org/abs/2509.13313,real-data
resum--arxiv-2509-13313,ReSum,type,Long-horizon search via summarisation,https://arxiv.org/abs/2509.13313,real-data
resum--arxiv-2509-13313,ReSum,pros,Retrospective summarization for context management.,https://arxiv.org/abs/2509.13313,real-data
resum--arxiv-2509-13313,ReSum,cons,Preprint; summary quality bounds downstream reasoning.,https://arxiv.org/abs/2509.13313,real-data
resum--arxiv-2509-13313,ReSum,links,arxiv 2509.13313,https://arxiv.org/abs/2509.13313,real-data
ret-llm--arxiv-2305-14322,RET-LLM,desc,General read-write memory for large language models.,https://arxiv.org/abs/2305.14322,real-data
ret-llm--arxiv-2305-14322,RET-LLM,type,General read-write memory,https://arxiv.org/abs/2305.14322,real-data
ret-llm--arxiv-2305-14322,RET-LLM,pros,Retrieval-tuned LLM with explicit memory injection during inference.,https://arxiv.org/abs/2305.14322,real-data
ret-llm--arxiv-2305-14322,RET-LLM,cons,Preprint; tuning cost is significant.,https://arxiv.org/abs/2305.14322,real-data
ret-llm--arxiv-2305-14322,RET-LLM,links,arxiv 2305.14322,https://arxiv.org/abs/2305.14322,real-data
retell-ai--retellai-com,Retell AI,desc,Voice agents. Short-term context within call native; long-term memory via webhook integration to CRM / external DB. Cross-agent memory sharing in multi-agent setups.,https://www.retellai.com/,real-data
retell-ai--retellai-com,Retell AI,type,In-call + integration-based long-term,https://www.retellai.com/,real-data
retell-ai--retellai-com,Retell AI,pros,Real-time voice agent platform with memory across calls — strong call-center workflow integration.,https://www.retellai.com/,real-data
retell-ai--retellai-com,Retell AI,cons,Voice-only; smaller mind-share than Vapi.,https://www.retellai.com/,real-data
retell-ai--retellai-com,Retell AI,links,retellai.com,https://www.retellai.com/,real-data
