source,record_id,column,incoming_value,incoming_citation,incoming_status,action,reason
bucket-6,memos-memtensor--gh-memtensor-memos,desc,"Treats memory as an OS-managed resource with explicit allocation and process-like scoping. MemCubes unify parametric, activation, and plaintext memory.",https://github.com/MemTensor/MemOS,real-data,skip-no-change,exact match with current cell
bucket-6,memos-memtensor--gh-memtensor-memos,forgetting,consolidation/summarization,https://github.com/MemTensor/MemOS,real-data,apply-citation,value unchanged; backfill citation
bucket-6,memos-memtensor--gh-memtensor-memos,links,GitHub MemTensor/MemOS arxiv 2505.22101 arxiv 2507.03724,https://github.com/MemTensor/MemOS,real-data,skip-no-change,exact match with current cell
bucket-6,memos-memtensor--gh-memtensor-memos,optimised-for,research positioning (see memory_model),https://github.com/MemTensor/MemOS,real-data,apply-citation,value unchanged; backfill citation
bucket-6,memos-memtensor--gh-memtensor-memos,pros,Most architecturally ambitious 'memory operating system' to date — explicit memory cycle and substrate.,https://github.com/MemTensor/MemOS,real-data,skip-no-change,exact match with current cell
bucket-6,memos-memtensor--gh-memtensor-memos,type,"""Memory operating system"" + MemCubes",https://github.com/MemTensor/MemOS,real-data,skip-no-change,exact match with current cell
bucket-6,memos-memtensor--gh-memtensor-memos,validated-verticals,research only,https://github.com/MemTensor/MemOS,real-data,apply-citation,value unchanged; backfill citation
bucket-6,memos-memtensor--gh-memtensor-memos,versioning,snapshots,https://github.com/MemTensor/MemOS,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,cons,OSS framework; less polished than commercial memory layers; smaller user base.,https://www.mempalace.net/,real-data,skip-no-change,exact match with current cell
bucket-6,mempalace--mempalace-net,desc,Spatial-metaphor memory (wings / rooms / halls) on top of verbatim chunked storage. Independent analysis suggests the score is driven by verbatim storage + Chro,https://www.mempalace.net/,real-data,skip-no-change,exact match with current cell
bucket-6,mempalace--mempalace-net,forgetting,none (permanent),https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,links,GitHub MemPalace/mempalace mempalace.net arxiv 2604.21284 (critical analysis) Vectorize benchmark debunk,https://www.mempalace.net/,real-data,skip-no-change,exact match with current cell
bucket-6,mempalace--mempalace-net,namespace,per-tenant,https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,optimised-for,research positioning (see memory_model),https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,perf,96.6% LMES ⚠,https://www.mempalace.net/,real-data,apply-value,
bucket-6,mempalace--mempalace-net,pros,Three-layer corpus model (raw / governed / substrate) with explicit governance phases — most architecturally principled OSS memory framework.,https://www.mempalace.net/,real-data,skip-no-change,exact match with current cell
bucket-6,mempalace--mempalace-net,schema-evolution,schema with migration,https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,tombstoning,append-only no delete,https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,type,Verbatim chunks + spatial metaphor,https://www.mempalace.net/,real-data,skip-no-change,exact match with current cell
bucket-6,mempalace--mempalace-net,validated-verticals,research only,https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mempalace--mempalace-net,versioning,immutable append-log,https://www.mempalace.net/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,timem--arxiv-2601-02845,cons,Preprint; eval coverage narrow.,https://arxiv.org/abs/2601.02845,real-data,skip-no-change,exact match with current cell
bucket-6,timem--arxiv-2601-02845,desc,Temporal-Hierarchical Memory Consolidation. 5-layer Temporal Memory Tree (segments → profiles); semantic-guided consolidation without fine-tuning; complexity-aw,https://arxiv.org/abs/2601.02845,real-data,skip-no-change,exact match with current cell
bucket-6,timem--arxiv-2601-02845,forgetting,consolidation/summarization,https://arxiv.org/abs/2601.02845,real-data,apply-citation,value unchanged; backfill citation
bucket-6,timem--arxiv-2601-02845,links,arxiv 2601.02845 GitHub TiMEM-AI/timem,https://arxiv.org/abs/2601.02845,real-data,skip-no-change,exact match with current cell
bucket-6,timem--arxiv-2601-02845,optimised-for,research positioning (see memory_model),https://arxiv.org/abs/2601.02845,real-data,apply-citation,value unchanged; backfill citation
bucket-6,timem--arxiv-2601-02845,pros,Time-aware memory model — explicit temporal indexing of stored facts.,https://arxiv.org/abs/2601.02845,real-data,skip-no-change,exact match with current cell
bucket-6,timem--arxiv-2601-02845,type,Temporal Memory Tree (5-layer),https://arxiv.org/abs/2601.02845,real-data,skip-no-change,exact match with current cell
bucket-6,timem--arxiv-2601-02845,validated-verticals,research only,https://arxiv.org/abs/2601.02845,real-data,apply-citation,value unchanged; backfill citation
bucket-6,timem--arxiv-2601-02845,versioning,snapshots,https://arxiv.org/abs/2601.02845,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,cons,Closed weights; reproducibility limited; benchmark coverage narrower than published claims suggest.,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,skip-no-change,exact match with current cell
bucket-6,titans-google--research-google,contradiction,LLM resolves and overwrites,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,desc,"Neural long-term memory module that learns to memorise at test time. Uses gradient-of-loss as ""surprise"" signal; adaptive weight-decay forgetting. Three variant",https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,skip-no-change,exact match with current cell
bucket-6,titans-google--research-google,forgetting,TTL-based,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,links,arxiv 2501.00663 Google Research blog Titans Revisited (analysis),https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,skip-no-change,exact match with current cell
bucket-6,titans-google--research-google,optimised-for,research positioning (see memory_model),https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,pros,Google's response to Mamba — long-term memory module learns at test time; widely discussed in 2025.,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,skip-no-change,exact match with current cell
bucket-6,titans-google--research-google,schema-evolution,schema locked,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,type,Neural fast/slow + surprise gating,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,skip-no-change,exact match with current cell
bucket-6,titans-google--research-google,validated-verticals,research only,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,titans-google--research-google,versioning,snapshots,https://research.google/blog/titans-miras-helping-ai-have-long-term-memory/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,cons,Less developer-API-friendly than Pinecone / Weaviate; positioning straddles ML training and runtime memory.,https://activeloop.ai/,real-data,apply-value,
bucket-6,activeloop-deep-lake--activeloop-ai,desc,Deep Memory feature optimises embedding space per use-case (+22% retrieval accuracy). Deep Lake PG unifies serverless Postgres (agent short-term state) + billio,https://activeloop.ai/,real-data,apply-value,
bucket-6,activeloop-deep-lake--activeloop-ai,forgetting,none (permanent),https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,links,activeloop.ai,https://activeloop.ai/,real-data,apply-value,
bucket-6,activeloop-deep-lake--activeloop-ai,namespace,per-tenant,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,optimised-for,low-latency similarity search + scale,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,pros,Multi-modal data lake (vectors + images + video) with version control — strong for ML data pipelines plus memory.,https://activeloop.ai/,real-data,apply-value,
bucket-6,activeloop-deep-lake--activeloop-ai,schema-evolution,schema with migration,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,type,Multimodal vector + serverless Postgres,https://activeloop.ai/,real-data,apply-value,
bucket-6,activeloop-deep-lake--activeloop-ai,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,versioning,immutable append-log,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,activeloop-deep-lake--activeloop-ai,webhooks,no,https://activeloop.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,cons,Production scale-out story is less mature than Weaviate / Qdrant; managed cloud (Chroma Cloud) is newer.,https://www.trychroma.com/,real-data,skip-no-change,exact match with current cell
bucket-6,chroma--trychroma-com,desc,Limited native hybrid (users build RRF custom). Fast Rust core (v2.5).,https://www.trychroma.com/,real-data,skip-no-change,exact match with current cell
bucket-6,chroma--trychroma-com,links,trychroma.com GitHub chroma-core/chroma,https://www.trychroma.com/,real-data,skip-no-change,exact match with current cell
bucket-6,chroma--trychroma-com,optimised-for,low-latency similarity search + scale,https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,pros,Lowest-friction local vector store — embedded mode means zero ops for prototyping; popular default in agent tutorials.,https://www.trychroma.com/,real-data,skip-no-change,exact match with current cell
bucket-6,chroma--trychroma-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,type,Embedded vector DB (Rust core),https://www.trychroma.com/,real-data,skip-no-change,exact match with current cell
bucket-6,chroma--trychroma-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,chroma--trychroma-com,webhooks,no,https://www.trychroma.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,cons,Databricks-only; less mature ecosystem of agent integrations than Pinecone / Weaviate.,https://www.databricks.com/product/machine-learning/vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,databricks-vector-search--databricks-com,desc,"Storage-optimised index scaling to billions of vectors. Hosted MCP servers for UC functions, Genie, Vector Search. Agent framework integrates retrieval with Uni",https://www.databricks.com/product/machine-learning/vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,databricks-vector-search--databricks-com,forgetting,none (permanent),https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,links,Databricks Vector Search,https://www.databricks.com/product/machine-learning/vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,databricks-vector-search--databricks-com,namespace,per-tenant,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,optimised-for,low-latency similarity search + scale,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,pros,Vector index inside the Databricks lakehouse with first-class Delta integration; strong for shops already centralized on Databricks.,https://www.databricks.com/product/machine-learning/vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,databricks-vector-search--databricks-com,schema-evolution,schema with migration,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,tombstoning,soft-delete only,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,type,Storage-optimised + Unity Catalog governance,https://www.databricks.com/product/machine-learning/vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,databricks-vector-search--databricks-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,databricks-vector-search--databricks-com,versioning,immutable append-log,https://www.databricks.com/product/machine-learning/vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,cons,Vector performance is behind dedicated engines; ML extensions vary across the Elastic vs OpenSearch fork.,https://www.elastic.co/,real-data,skip-no-change,exact match with current cell
bucket-6,elasticsearch-opensearch--elastic-co,desc,Mature hybrid (BM25 + vector) implementations. RRF + weighted combination. Elastic ELSER sparse model.,https://www.elastic.co/,real-data,skip-no-change,exact match with current cell
bucket-6,elasticsearch-opensearch--elastic-co,forgetting,none (permanent),https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,links,elastic.co opensearch.org,https://www.elastic.co/,real-data,skip-no-change,exact match with current cell
bucket-6,elasticsearch-opensearch--elastic-co,namespace,per-tenant,https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,optimised-for,low-latency similarity search + scale,https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,pros,"Ubiquitous in enterprise stacks — vector search added without requiring a new database; mature ops, observability, and security.",https://www.elastic.co/,real-data,skip-no-change,exact match with current cell
bucket-6,elasticsearch-opensearch--elastic-co,schema-evolution,schema with migration,https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,type,Mature hybrid search,https://www.elastic.co/,real-data,skip-no-change,exact match with current cell
bucket-6,elasticsearch-opensearch--elastic-co,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,elasticsearch-opensearch--elastic-co,versioning,immutable append-log,https://www.elastic.co/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,cons,Newer ecosystem; fewer integrations than Pinecone / Weaviate; Lance format is non-standard so portability requires conversion.,https://lancedb.com/,real-data,skip-no-change,exact match with current cell
bucket-6,lancedb--lancedb-com,desc,Embedded vector DB (Arrow columnar). RRF reranker. Petabyte-scale on disk.,https://lancedb.com/,real-data,skip-no-change,exact match with current cell
bucket-6,lancedb--lancedb-com,links,lancedb.com GitHub lancedb/lancedb,https://lancedb.com/,real-data,skip-no-change,exact match with current cell
bucket-6,lancedb--lancedb-com,optimised-for,low-latency similarity search + scale,https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,pros,Built on Lance columnar format — gives you vector search + analytical SQL on the same data without ETL between systems.,https://lancedb.com/,real-data,skip-no-change,exact match with current cell
bucket-6,lancedb--lancedb-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,type,Embedded Arrow-columnar vector DB,https://lancedb.com/,real-data,skip-no-change,exact match with current cell
bucket-6,lancedb--lancedb-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,lancedb--lancedb-com,webhooks,no,https://lancedb.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,cons,Smaller community than mainstream vector DBs; less flexibility on embedding model choice.,https://www.marqo.ai/,real-data,apply-value,
bucket-6,marqo--marqo-ai,desc,End-to-end multimodal (text + image) vector search via single API. Handles embedding generation internally. Ecommerce personalization with proprietary models.,https://www.marqo.ai/,real-data,apply-value,
bucket-6,marqo--marqo-ai,forgetting,none (permanent),https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,import-export,JSON via REST,https://docs.marqo.ai/2.0/API-Reference/Documents/get_documents/,real-data,apply-value,
bucket-6,marqo--marqo-ai,links,marqo.ai,https://www.marqo.ai/,real-data,apply-value,
bucket-6,marqo--marqo-ai,namespace,per-tenant,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,optimised-for,low-latency similarity search + scale,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,pros,Tightly integrates embedding generation with vector search — no separate embedding pipeline needed.,https://www.marqo.ai/,real-data,apply-value,
bucket-6,marqo--marqo-ai,schema-evolution,schema with migration,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,type,Multimodal vector via single API,https://www.marqo.ai/,real-data,apply-value,
bucket-6,marqo--marqo-ai,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,versioning,immutable append-log,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,marqo--marqo-ai,webhooks,no,https://www.marqo.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,milvus--milvus-io,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://milvus.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,milvus--milvus-io,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://milvus.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,milvus--milvus-io,cons,Operational complexity is high vs Pinecone-managed; documentation can be uneven across language clients.,https://milvus.io/,real-data,skip-no-change,exact match with current cell
bucket-6,milvus--milvus-io,desc,Multi-vector columns (10 simultaneous). Native hybrid search (v2.5). CAGRA + Vamana GPU/CPU (v2.6).,https://milvus.io/,real-data,skip-no-change,exact match with current cell
bucket-6,milvus--milvus-io,links,milvus.io GitHub milvus-io/milvus,https://milvus.io/,real-data,skip-no-change,exact match with current cell
bucket-6,milvus--milvus-io,optimised-for,low-latency similarity search + scale,https://milvus.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,milvus--milvus-io,pros,Largest-scale OSS vector DB — billions of vectors comfortably; CNCF graduate; strong community in China + research labs.,https://milvus.io/,real-data,skip-no-change,exact match with current cell
bucket-6,milvus--milvus-io,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://milvus.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,milvus--milvus-io,type,Multi-vector + hybrid + GPU,https://milvus.io/,real-data,skip-no-change,exact match with current cell
bucket-6,milvus--milvus-io,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://milvus.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,cons,Vector index quality lags dedicated engines on benchmark recall; pricing tied to Atlas tier.,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,mongodb-atlas-vector-search--mongodb-com,desc,Agent memory store for both short-term (document) and long-term (vector). LangGraph checkpointer for stateful agents. Vector search extended to Community Editio,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,mongodb-atlas-vector-search--mongodb-com,links,Atlas Vector Search,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,mongodb-atlas-vector-search--mongodb-com,mindshare,2 inbound,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,optimised-for,low-latency similarity search + scale,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,pros,Vector search inside the database your app already uses — eliminates a separate vector DB for many MongoDB-shop architectures.,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,mongodb-atlas-vector-search--mongodb-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,mongodb-atlas-vector-search--mongodb-com,type,Vector embedded in document DB,https://www.mongodb.com/products/platform/atlas-vector-search,real-data,skip-no-change,exact match with current cell
bucket-6,mongodb-atlas-vector-search--mongodb-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.mongodb.com/products/platform/atlas-vector-search,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,a2a-support,not supported,https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,cons,Performance plateau at very large vector counts; limited filter pushdown vs purpose-built engines.,https://github.com/pgvector/pgvector,real-data,skip-no-change,exact match with current cell
bucket-6,pgvector--gh-pgvector-pgvector,desc,Stores embeddings alongside relational + full-text data. HNSW + IVFFlat ANN indexes. Used as agent conversation memory via LangChain + MCP. Foundation of Supaba,https://github.com/pgvector/pgvector,real-data,skip-no-change,exact match with current cell
bucket-6,pgvector--gh-pgvector-pgvector,links,GitHub pgvector,https://github.com/pgvector/pgvector,real-data,skip-no-change,exact match with current cell
bucket-6,pgvector--gh-pgvector-pgvector,mindshare,3 inbound,https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,optimised-for,low-latency similarity search + scale,https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,pros,Postgres extension — keeps vector data alongside transactional data with full ACID; minimal ops for shops already running Postgres.,https://github.com/pgvector/pgvector,real-data,skip-no-change,exact match with current cell
bucket-6,pgvector--gh-pgvector-pgvector,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pgvector--gh-pgvector-pgvector,type,PostgreSQL vector extension,https://github.com/pgvector/pgvector,real-data,skip-no-change,exact match with current cell
bucket-6,pgvector--gh-pgvector-pgvector,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://github.com/pgvector/pgvector,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pinecone--pinecone-io,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://www.pinecone.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pinecone--pinecone-io,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://www.pinecone.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pinecone--pinecone-io,cons,Closed-source / cloud-only; pricing scales aggressively at high volume; less control than self-hosted alternatives.,https://www.pinecone.io/,real-data,skip-no-change,exact match with current cell
bucket-6,pinecone--pinecone-io,desc,Managed vector DB. Cascading sparse + dense + rerank pipeline; pinecone-rerank-v0 .,https://www.pinecone.io/,real-data,skip-no-change,exact match with current cell
bucket-6,pinecone--pinecone-io,links,pinecone.io docs,https://www.pinecone.io/,real-data,skip-no-change,exact match with current cell
bucket-6,pinecone--pinecone-io,optimised-for,low-latency similarity search + scale,https://www.pinecone.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pinecone--pinecone-io,pros,Most established managed vector DB with the deepest enterprise sales motion; serverless pricing makes small deployments cheap.,https://www.pinecone.io/,real-data,skip-no-change,exact match with current cell
bucket-6,pinecone--pinecone-io,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://www.pinecone.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,pinecone--pinecone-io,type,Managed vector DB + cascading retrieval,https://www.pinecone.io/,real-data,skip-no-change,exact match with current cell
bucket-6,pinecone--pinecone-io,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://www.pinecone.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,qdrant--qdrant-tech,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://qdrant.tech/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,qdrant--qdrant-tech,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://qdrant.tech/,real-data,apply-citation,value unchanged; backfill citation
